Unnamed: 0,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt4_n0_dx,dt4_n0_dy,FRAME,prev_dt4_n0_dx,prev_dt4_n0_dy,ux0,uy0,ux1,uy1,ux2,uy2,ux3,uy3,u_flag,ID_next,track_id_unique_pred,track_id_parent_pred,predicted,pos_x_pred,pos_y_pred,dt4_dx_pred,dt4_dy_pred
0,5121,18,0,1298.5890514564132,125.13058804506468,11.869726360026336,-82.16246559331353,0,0.0,0.0,1.9555278967016425,1.9555278967016416,-5.861286779551198,5.861286779551199,-32.29656946081291,-32.2965694608129,2.313021943873699,-2.3130219438737,2,,1,0,1,1290.6958462905502,118.10442875856566,-7.893205165863037,-7.026159286499023
1,5377,109,0,35.72543113546717,247.1198781797477,-35.72543113546717,-16.118145666753804,0,0.0,0.0,5.511246244487611,5.5112462444876105,-4.7871500054460485,4.787150005446049,-16.588959112913326,-16.58895911291332,15.539052456649962,-15.539052456649966,2,2674.0,2,0,1,37.7867135317837,240.61805809231484,2.0612823963165283,-6.501820087432861
2,7810,45,0,1397.664557440516,1302.783494213154,-28.095567924915713,-30.058702504507888,0,0.0,0.0,1.3487049475402793,1.348704947540279,-0.1481732551586833,0.14817325515868332,-40.650463429615385,-40.65046342961537,0.27906724414654643,-0.2790672441465465,2,3951.0,3,0,1,1388.67923544192,1291.970373371174,-8.985321998596191,-10.81312084197998
3,6279,89,0,266.81151245455015,672.9592734355451,34.332609463509534,-10.981791556210396,0,0.0,0.0,5.2747524803260095,5.274752480326009,-0.04228040462983547,0.04228040462983548,-36.67660651385419,-36.67660651385418,0.43276868739743857,-0.4327686873974388,2,3166.0,4,0,1,260.1029372058319,664.451355077696,-6.708575248718262,-8.507918357849121
4,10375,41,0,1699.7364344432235,2012.58445330064,31.31735985659089,-66.93497859864489,0,0.0,0.0,2.0668881944700046,2.0668881944700046,-26.39961253896148,26.39961253896148,-8.273026389096131,-8.27302638909613,5.686882909678875,-5.686882909678878,2,5026.0,5,0,1,1692.3029408290267,2018.4968163530082,-7.433493614196777,5.912363052368164
5,10378,72,0,199.00149251119385,2039.0152926146948,7.000052500393764,0.0,0,0.0,0.0,1.750013125098441,0.0,1.750013125098441,0.0,1.750013125098441,0.0,1.750013125098441,0.0,0,5025.0,6,0,0,206.0015450115876,2039.0152926146948,7.000052500393764,0.0
6,6410,33,0,1377.0986213800827,756.1002875604802,-20.73752978765037,-19.11232702815994,0,0.0,0.0,29.584869887478966,29.584869887478966,-1.7824556038244608,1.7824556038244612,-1.3996516365517628,-1.3996516365517626,9.659429269185614,-9.659429269185617,2,3266.0,7,0,1,1389.4675769922653,763.0391246118718,12.368955612182617,6.938837051391602
7,6285,7,0,554.6647638043553,675.4765656082208,34.28606383227168,-13.92058231038652,0,0.0,0.0,1.518541626857279,1.518541626857279,-33.483543990460966,33.483543990460966,-10.252615289409917,-10.252615289409912,18.384909874213157,-18.38490987421317,2,3167.0,8,0,1,548.7499035557896,678.9560206024224,-5.914860248565674,3.47945499420166
8,8082,60,0,876.4457099773958,1416.2300793235406,42.60014195898964,-35.129216575625605,0,0.0,0.0,5.471435174321192,5.47143517432119,-24.714382602370964,24.714382602370964,-1.5022251066590142,-1.5022251066590138,10.73836541029782,-10.738365410297826,2,4097.0,9,0,1,874.0995793678835,1422.823441654931,-2.346130609512329,6.593362331390381
9,706457,71,0,1133.301971536203,90.5351911964918,-33.87340709686987,3.7862333456663753,0,0.0,0.0,22.77918223607325,22.779182236073247,-8.473982773530315,8.473982773530315,-7.690009033644935,-7.690009033644933,3.4832315635389004,-3.4832315635389017,2,689603.0,10,0,1,1137.5958128982024,97.98577036290415,4.293841361999512,7.4505791664123535
10,8596,10,0,910.0868247826808,1565.9420715212054,-7.1403373771788665,-22.924078814516633,0,0.0,0.0,0.6760794935714342,0.676079493571434,-26.19700420879991,26.19700420879991,-3.8092891720272144,-3.809289172027213,11.744033048490202,-11.744033048490207,2,4349.0,11,0,1,905.523231395077,1570.4084726213641,-4.56359338760376,4.466401100158691
11,5141,53,0,169.77160736563033,149.01427455933498,-27.108121396346803,7.768346213224162,0,0.0,0.0,27.89085991940666,27.89085991940666,-8.05605630957023,8.05605630957023,-3.1749224144270114,-3.174922414427011,3.304568227788946,-3.3045682277889474,2,2633.0,12,0,1,176.88702723028487,159.4209041217129,7.115419864654541,10.40662956237793
