,Unnamed: 0,TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,track_id_unique_pred,track_id_parent_pred
0,0,6,0,10176,17,0,1653.5151201944034,1978.4890897566129,-8.288659123395972,13.381640440791898,-5.81397208982753,13.002878090047949,-2.252089293262088,16.007802027647585,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1,1,4,0,7168,20,0,537.7486695441662,245.21678937841182,42.431573694772744,16.361820848334702,109.72141781633137,4.850112018295589,137.95047279707626,31.36697236574716,199.4811717205199,68.20091775267738,246.04714108506823,72.63022879022836,318.71786445437806,80.32486362821558,2,0
2,2,11,0,8450,3,0,1752.3231521136508,949.596557465258,3.6665296634316737,-5.696272606105367,14.729593634437606,11.747405381364839,80.51290596028866,112.38115782945957,68.82158276301857,332.3050767122732,-44.31712011520426,271.90569252202596,-106.2242901665727,371.74778869121286,3,0
3,3,2,0,10082,2,0,997.2195488458392,1906.9905815223096,-33.385254247015716,-8.395033509199038,-41.75094801840089,-9.160762819544516,-144.06510429910895,32.016985417784326,-134.21307629729515,132.0247110923849,0.0,0.0,0.0,0.0,4,0
4,4,5,0,8947,11,0,562.8415544030297,1266.459291885804,-11.598624027949429,-7.007565002136516,-12.769217965981513,-15.033521524049776,-46.444655885338754,-11.709301896333725,-77.0356808694566,-3.038634560480886,-94.17524022236671,46.64077772517544,-97.52738188010471,69.4724154680066,5,0
5,5,0,0,8213,14,0,1614.5050037164933,818.7948301178404,-7.9553768443845465,-12.404021639726352,-24.81182304267077,6.3491928757151745,-27.700944985904925,53.40060205036707,17.126951457687255,105.14849621441294,161.56828936738108,90.75020045621635,42.87073537678703,-43.21354664354953,6,0
6,6,3,0,10150,19,0,1875.9238675695187,1950.8322514721438,-36.71626554244404,27.370851893550025,-34.88093913230614,59.59985106100317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0
7,7,10,0,9880,9,0,2039.0152926146948,1775.0133125998443,0.0,1.0000075000561992,-27.944817954163,18.84957230414921,-38.773200281471645,43.27394294093165,-156.18138434640036,68.93242920013199,-397.8919265992438,191.16887267363472,-480.99036008095163,80.2348329063193,8,0
8,8,9,0,7500,18,0,455.0417915273681,439.3596061159093,-8.130932598608524,-35.35801546039197,-13.149566685068464,-58.328988736455706,-21.106172915604304,-76.0112242501587,-63.34540557009899,23.04815933481961,109.53384578611508,18.83154791090965,140.06206748229772,53.96450995295096,9,0
9,9,1,0,7853,1,0,386.58768326348803,629.326742751082,-10.219607922025602,-8.751219667207806,-10.089977124156576,-13.613441531863144,-16.40290928869632,-16.26572906456318,-25.72809358966493,-11.234576656527793,-24.77071376754145,-15.220242811743677,-16.45987201554982,-20.16972089304977,10,0
10,10,7,0,9598,6,0,438.9095684126569,1593.6649520428234,-6.665105722396959,7.741227350096325,-5.9815452936001074,13.693797885061256,-12.983311103638355,25.583093807381374,26.26586388044774,103.78687477940504,73.99251283859189,164.35369482970052,61.401471683569405,185.6939930551448,11,0
11,11,8,0,8158,10,0,995.9757482648724,788.0312750422353,5.033402368528186,6.7971354289969685,1.3488822677599046,22.214892781863114,21.17668457629645,39.704201632483546,46.384274618944566,89.85890076414749,58.77389464235807,0.02239317622036197,30.09460327477018,62.31092245204752,12,0
12,12,11,1,40048,3,0,1821.1447348766694,1281.9016341775314,-50.93217686767025,14.138409511082955,-98.77654431103063,22.79749494727571,-113.13870287822284,-60.39938419024702,-175.04587292959133,39.44271197893977,-336.5672655021858,35.94263969449025,-492.20042282883,32.378218138606826,3,0
13,13,8,1,39441,10,0,1042.3600228838168,877.8901758063828,-18.849161010481453,-40.59076183834146,13.132599979539465,-98.30253308846365,12.389620023413501,-89.83650758792713,-16.289671344174394,-27.547978312099985,-13.767524573137276,-115.38321647527756,46.201543339638654,105.18427349855448,12,0
14,14,5,1,40017,11,0,485.80587353357316,1263.420657325323,-9.482446426160324,11.170456873244802,-12.395911740550845,22.240717231088187,-17.139559352910112,49.679412285656326,-20.49170101064811,72.51105002848749,-23.903852485032875,113.23917168574144,-32.14298110160957,219.13759498020698,5,0
15,15,9,1,38610,18,0,391.6963859572691,462.4077654507289,20.999601384795085,16.969732265608684,88.06071732828609,14.978214632754373,172.8792513562141,-4.216611423909967,203.4074730523967,30.91635061813133,227.25896868995488,-42.53285539631554,44.78607583972882,-59.057548622817755,9,0
16,16,1,1,38919,1,0,360.8595896738231,618.0921660945542,-3.139394777649444,3.8071479978448224,-0.8496820363077973,1.7129669425250995,0.9573798221234712,-3.9856661552158816,9.268221574115103,-8.935144236521976,8.738401186856265,11.171353357006524,-9.77350255154238,24.53203334271473,10,0
17,17,2,1,41160,2,0,863.0064725485437,2039.0152926146948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
18,18,4,1,38362,20,0,737.2298412646861,313.41770713108923,18.609015346793285,3.3739017804982154,34.774707081318304,16.667441411992346,46.56596936454832,4.429311037550974,119.23669273385816,12.123945875538194,166.43706959235226,-33.8683655928607,175.0809727136766,-82.5891309649017,2,0
19,19,0,1,39516,14,0,1631.6319551741806,923.9433263322534,70.28340050848215,40.78177955550802,109.5844207744185,48.60519525064069,144.44133790969386,-14.398295758196582,25.74378391909977,-148.36204285796248,107.08589509393164,-198.06035266450988,149.0080740203257,-270.15345144077344,6,0
20,20,7,1,40749,6,0,465.1754322931046,1697.4518268222287,6.049304378155965,-1.1567764552155495,19.778022193718073,5.722788209634928,47.72664895814415,60.56682005029553,35.13560780312167,81.90711827573979,57.776074005925636,110.18316908413591,80.5316985770858,134.4762393237495,11,0
21,21,10,1,40975,9,0,1882.8339082682944,1843.9457417999765,-73.19466530587009,42.10790351038804,-120.26401933330747,109.38132903135784,-241.71054225284342,122.23644347350272,-324.8089757345512,11.302403706187306,-175.58050888223147,6.530010251166004,-149.16217507584884,71.36953359529639,8,0
22,22,13,2,61488,22,0,1908.0676570173794,1994.936642829117,30.295968348882752,-44.04949574258125,54.514885950550706,-72.01305984006217,93.74503117361404,-109.1632547370773,130.9476355973154,-135.9227002245477,0.0,0.0,0.0,0.0,13,0
