TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,dt6_n0_dx,dt6_n0_dy,dt10_n0_dx,dt10_n0_dy,track_id_unique_pred,track_id_parent_pred
0,0,3280,17,0,1128.6388742470642,589.0464488883647,-10.758788464638428,-6.893381690560773,-12.124707479940753,-19.49166481556449,23.028052324566715,-33.979578521887674,193.85936536817871,37.22271361492551,102.01362564902796,185.78225140453895,108.31384661288895,402.1063217874256,122.24940745896471,-49.364395039712804,214.96643138077567,149.73017312121962,1,0
1,0,1169,12,0,1558.5871745658142,260.1791317742349,-15.453055119054625,-11.456965019644684,-20.61349565035016,-22.737139847465468,-49.35245635237516,-44.5468770838678,-108.57629948425095,-85.1778192643911,-136.87592715285086,-91.11909091164335,-211.39662591106503,-102.50288692650663,-82.71406384182137,-78.5885823873325,-147.21960774968784,-92.11197191356042,2,0
102,0,4818,7,0,657.2657154297506,858.3100691371335,-6.491118832319787,-7.15158392821138,2.3845795979353848,-10.351742200524427,-4.43223347072626,-7.173161065740602,-39.30689240927881,7.410976895563862,-47.17660476173194,18.524012011523386,-86.5586762486785,15.69217957040462,-15.724125905880214,-19.054177797288393,-48.39399035371275,-7.73839707610216,3,0
7,0,14810,1,0,1982.9278069863392,1965.688361909825,-21.35508384433524,5.254851953045544,-45.45052041406621,-21.21750890217527,-128.7025991948433,-2.628654375205315,-220.91459188722592,73.32693070486948,0.0,0.0,0.0,0.0,-218.62531437039246,37.42169929812371,0.0,0.0,4,0
9,0,6684,6,0,179.84414588866485,1084.789613943295,-13.34679648820682,0.5720010396594262,-23.522700285513395,9.910836751586203,-47.198007371155136,28.055705650486054,-93.23355396658943,62.28833497395932,-140.21548578463853,96.9168041914163,-179.84414588866485,126.21946862482443,-75.83044916420008,48.864355280994005,-114.7565038796507,76.68733235609443,5,0
10,0,2526,18,0,512.8440554188475,455.9774474573906,-6.1393033867638005,-17.922183519661644,4.331379053075011,-52.770010717259595,10.841923708118655,-97.95600040995669,28.966201869235874,-111.12128003330128,41.512574156455905,-102.25659194146613,142.9334071651316,-107.09674539225769,15.155097202404024,-109.5086967950956,22.81749504605011,-105.163003534923,6,0
11,0,3999,10,0,1964.9310988130826,754.5853146963257,8.582745102785566,21.74382474143579,26.20130365812406,52.566855744855395,61.24967979010761,105.51560834069346,74.0841938016124,115.4212103526123,-9.480629210247344,-26.617183161187995,-70.72357481979179,-74.02989110750218,74.0841938016124,133.42134535362482,42.832004749495574,40.6662197502651,7,0
4,0,3620,2,0,857.1080355090628,685.9092643806407,-26.39586226561641,28.07940943305573,-44.12413121017414,22.875733842190925,-79.54392883388516,18.3698050408384,-117.96927966110388,-3.7860076255586814,-155.28112626107747,-36.41934951677172,-192.43824521010788,-55.11912024417302,-98.32708613640513,5.968450280631372,-145.46839749089781,-30.836668364219012,8,0
6,0,12586,11,0,751.0439049177577,1685.2900087189166,-19.16659356575769,-3.0126084042017283,-28.53771721084309,-4.456164832533432,-56.46940596314232,-14.760372898305375,-97.00403886309198,-22.876344605657096,-133.79561327512442,-26.338143230267633,-193.03971988637002,-35.277633626103125,-83.96850446998917,-22.24290278030753,-108.60732165005423,-27.71086663246456,9,0
8,0,5036,3,0,1077.9434163830028,895.9462194160855,-9.527253670070651,-11.93027883192292,-8.402805369519228,-17.2372581855858,-14.405856675494304,-21.800243345167022,-14.200362798414746,-26.53993661312825,-18.41371926635861,-31.855385527505288,-45.024603377952644,-31.327186634515208,-16.338209316766324,-25.44730073118421,-13.673393898204267,-28.96092345538932,10,0
3,0,7730,15,0,1764.2025634560925,1203.3887724946214,-12.895422740619324,-14.629010535217276,-12.462808647333304,-21.36516920716668,-24.166050503276445,-32.48977396399482,-35.934516517575496,-42.441825864637615,-74.88180777090747,-68.08295870392567,-116.94613195200121,-150.36519106563674,-28.83239425687339,-36.33192783223808,-46.65107950352672,-50.89602158348043,11,0
5,0,3130,16,0,654.2842482720554,569.5897410616798,21.80089110749361,-35.335135204237304,55.78710932617628,-77.97534914693972,102.59933487623027,-111.69299063383886,177.65636043283484,-120.916654602969,189.1724535616405,-100.25588554012741,228.71715593676845,-100.51986946365338,147.40787099582042,-120.74694903710964,168.42181883133287,-105.10445326112878,12,0
102,1,15345,7,0,652.8334819590243,851.1369080713928,-7.575996201193902,-8.836711277932407,-11.291892435153954,-11.881016731547787,-34.874658938552564,14.584137961304464,-42.74437129100568,25.697173077263983,-82.1264427779522,22.86534063614522,-89.6803495859631,46.725639608912275,-43.961756882986485,-0.5652360103615592,-66.6867533817765,32.851149510992734,3,0
6,1,18882,11,0,694.5744989546155,1670.529635820611,-18.515937995066,-5.689011832861753,-27.499098506846853,-7.4825298820021535,-40.534632899949656,-8.115971707351719,-77.3262073119821,-11.577770331962256,-136.5703139232277,-20.517260727797748,-167.50669199496758,-31.129104358449922,-52.137915686911924,-12.95049373415918,-102.4311330125836,-13.906252540919466,9,0
11,1,15394,10,0,2026.1807786031893,860.100923037019,12.834514011504776,21.905692012593818,12.834514011504776,27.90573701293136,12.834514011504776,9.905602011918859,-70.73030900035496,-132.13279150188146,-131.9732546098994,-179.5454994481956,-187.14522732832256,-192.7115274079676,-18.41767504061204,-64.84938859042836,-106.03158917700308,-162.19445122760328,7,0
8,1,15506,3,0,1063.5375597075088,874.1459760709184,-0.9929620945222268,-2.477301854557936,-1.9323526412720184,-3.6470573860171953,0.2054938770795616,-4.739693267961228,-4.007862590864306,-10.055142182338274,-30.61874670245834,-9.526943289348196,-53.98908460597738,14.188552898281955,0.7324627772900385,-7.1606801102223026,-17.25600671764255,-10.424936201294829,10,0
4,1,14067,2,0,777.5641066751773,704.2790694214792,-10.9349493748623,-7.165771927091553,-18.783157302519953,-12.401354760207028,-38.42535082721872,-22.15581266639708,-75.73719742719231,-54.78915455761012,-112.89431637622272,-73.48892528501142,-98.6131714780887,-87.20339207412064,-65.92446865701264,-49.2064734050574,-107.83363003913881,-60.671695334058654,8,0
9,1,16855,6,0,132.64613851750977,1112.8453195937814,-16.379540010996227,10.710052028490054,-28.63244179304493,20.808649630507947,-46.03554659543429,34.23262932347325,-93.01747841348343,68.86109854093024,-132.64613851750977,98.1637629743384,-132.64613851750977,97.16375547428196,-67.55849650849554,48.63162670560837,-99.69270528286405,79.18911333765345,5,0
5,1,11019,16,0,756.8835831482857,457.8967504278408,37.34460484376655,-8.410519599761756,44.80853611959015,-9.05395840327077,75.05702555660457,-9.223663969130143,86.57311868541024,11.437105093711464,126.11782106053819,11.173121170185482,205.50715406758263,2.9554543441762458,65.82248395510261,6.58853737271005,106.17306697739376,6.599483755826441,12,0
1,1,8365,12,0,1509.234718213439,215.63225469036712,-19.110583118346312,-23.93997210689249,-33.36160748944621,-34.04170530346468,-59.22384313187581,-40.630942180523306,-87.5234708004757,-46.57221382777556,-162.04416955868987,-57.956009842638856,-243.46023441942864,-66.77651903397867,-97.86715139731268,-47.56509482969264,-133.27056260322865,-53.97061534120681,2,0
7,1,19694,1,0,1854.225207791496,1963.05970753462,-50.739664748024104,11.935705269449954,-89.92271517554924,40.05035367332903,-92.21199269238264,75.9555850800748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
3,1,17150,15,0,1740.0365129528159,1170.8989985306266,-1.3431107756398433,-1.1605112052382085,-4.666343753596949,-3.8421538682432574,-11.768466014299063,-9.9520519006428,-50.715757267631034,-35.593184739930855,-92.7800814487248,-117.87541710164191,-23.101513594474913,-75.70510436495078,-22.485029000250282,-18.406247619485608,-78.2337549706367,-108.87472300333866,11,0
0,1,11806,17,0,1151.666926571631,555.0668703664769,39.79548651375399,-5.36269242812466,99.22135513439798,-15.384816517825135,170.831313043612,71.20229213681318,78.98557332446127,219.76182992642669,85.28579428832222,436.0859003093133,130.73621646491324,619.231338501618,191.938379056209,183.7097516431073,69.55728175533363,319.5848607057584,1,0
10,1,9791,18,0,523.6859791269661,358.021447047434,3.7281980190190334,-6.497344758312522,4.3131734942853655,-11.552696385138914,18.12427816111721,-13.165279623344588,30.670650448337256,-4.30059153150944,132.09148345701294,-9.140744982300989,214.72443037157063,-10.909734742316118,11.975571337931454,-7.20700312496632,67.25559262352704,-8.27261218225027,6,0
0,2,32805,17,0,1322.4982396152432,626.2691625032901,12.299553754020508,84.05473127586197,21.107066012596988,112.50745950629414,-91.84573971915071,148.5595377896135,-85.54551875528978,364.88360817250015,-40.09509657869876,548.0290463648048,-302.53494452593895,577.7750202463262,-101.27403128827835,248.3825685689452,-55.99500092071685,470.34882992782036,1,0
5,2,32229,16,0,831.9406087048903,448.67308645871066,-16.127928835170337,12.827746952093436,-9.234541601501975,15.812201341840193,11.516093128805663,20.66076906284161,51.06079550393361,20.396785139315625,130.45012851097806,12.179118313306393,205.86971905699642,168.92612180564655,31.116041420789198,15.823147724956586,91.63454438356165,29.57506800165396,12,0
11,2,33543,10,0,2039.0152926146948,870.0065250489379,-8.640443327382172,-21.93881789234865,-31.25218905211682,-74.75499060234722,-83.56482301185973,-142.03839351380032,-144.8077686214042,-189.45110146011453,-199.9797413398273,-202.6171294198864,-212.27822620911246,-206.94254464848882,-118.86610318850785,-172.10005323952214,-167.32574542402017,-196.67296898816252,7,0
102,2,33514,7,0,617.9588230204716,865.7210460326975,-2.0268784407926432,-3.4347508497124863,-9.087097944433935,-15.149373971666028,-7.869712352453121,11.113035115959521,-47.25178383939965,8.281202674840756,-54.805690647410536,32.14150164760781,-40.45430404761054,51.78613346098223,-31.812094443223945,18.26701154968828,-49.74904504805989,14.186437890457457,3,0
4,2,32939,2,0,739.1387558479587,682.1232567550821,-17.63379978520743,-17.122537492657216,-27.49911782979393,-27.050660738660326,-37.31184659997359,-32.63334189121304,-74.468965549004,-51.33311261861434,-60.18782065086998,-65.04757940772356,-61.05449088043656,-121.1978019095968,-69.4082792119201,-38.51588266766157,-63.27913883877966,-56.8927934446366,8,0
10,2,31822,18,0,541.8102572880833,344.8561674240893,-6.612751733904703,3.599270256447255,-6.148706823185762,5.958276498378267,12.546372287220038,8.864688091835148,113.96720529589571,4.024534641043601,196.60015221045344,2.25554488102847,251.10111178359875,-11.454428856897492,49.13131446240982,4.892667441094319,133.63275807736306,-0.29457474184795274,6,0
6,2,36018,11,0,654.0398660546657,1662.4136641132593,-6.641584269384339,-0.8053371065122974,-11.603282786962268,-4.834522026807464,-36.79157441203245,-3.4617986246105374,-96.035681023278,-12.401289020446026,-126.97205909501793,-23.013132651098203,-156.5176784963906,-28.84565797260075,-61.89650011263394,-5.790280833567749,-85.08138285863606,-14.222800909949,9,0
3,2,34460,15,0,1728.268046938517,1160.946946629984,-3.4075426321930986,-1.3755616598930374,-10.716562985951212,-8.454195718842811,-38.94729125333197,-25.641132839288048,-81.01161543442572,-107.92336520099913,-11.333047580175846,-65.75305246430797,-36.940493516818144,-77.51253244759846,-66.46528895633764,-98.92267110269587,-48.742927595269286,-88.96021979903139,11,0
1,2,31196,12,0,1450.0108750815632,175.0013125098438,-25.12532020947105,-2.5253981110731445,-38.64330826543687,-6.934152649169334,-28.299627668599896,-5.9412716472522495,-102.82032642681406,-17.325067662115543,-184.2363912875528,-26.14557685345537,-222.08813451091555,-24.803307139665804,-74.04671947135284,-13.339673160683505,-153.0270537817514,-24.283540980384803,2,0
8,2,33533,3,0,1063.7430535845883,869.4062828029573,-0.6754894662801689,-1.220648518687085,0.5269689002104769,-2.4209868422610725,-4.213356467943868,-5.315448914377043,-30.824240579537893,-4.787250021386967,-54.19457848305694,18.928246166243184,-67.24305172610468,16.20721790356322,-17.461500594722107,-5.685242933333597,-43.029135518735984,10.024135780587015,10,0
9,2,34397,6,0,86.61059192207546,1147.0779489172544,-14.974910232084312,9.626834148120453,-21.522949913061236,14.39899738213512,-46.981931818049105,34.628469217456995,-86.61059192207546,63.93113365086514,-86.61059192207546,62.931126150808716,-86.61059192207546,65.93114865097732,-53.65715868742974,44.95648401418021,-86.61059192207546,65.93114865097732,5,0
7,2,36574,1,0,1762.0132150991133,2039.0152926146948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0
5,3,41712,16,0,843.4567018336959,469.33385552155227,8.450932844217391,-1.5816966876066658,19.59994829198353,-4.837621337885025,39.54470237512793,-0.2639839235259842,118.93403538217241,-8.48165074953522,194.3536259281907,148.26535274280496,221.1116326238846,220.0073383619635,80.118451254756,8.914298938812351,160.65777875327706,52.055873221381425,12,0
3,3,43585,15,0,1689.3207556851846,1135.305813790696,-14.919880556569069,-40.8633058001999,-27.51799770300568,-73.28153826340781,-42.06432418109375,-82.28223236171107,27.614243673156125,-40.11191962501994,2.0067977365138177,-51.871399608310405,-57.13159317093755,-88.29949860251396,-9.795636341937325,-63.319086959743345,15.003609616228914,-46.61034925307239,11,0
10,3,41284,18,0,554.3566295753034,353.72085551592454,18.264713340440267,-1.6079562232843614,36.58494217518978,-3.972020650740831,101.42083300867569,-4.840153450791547,184.05377992323338,-6.609143210806677,238.55473949637872,-20.319116948732642,283.88775304445716,28.624704044209523,121.08638579014305,-9.1592628336831,212.3956379673332,-17.369303629787055,6,0
4,3,42294,2,0,701.8269092479851,649.4899148638691,-8.148508018568577,-4.086279550969948,-32.09643261194651,-5.882540776448536,-37.157118949030405,-18.6997707274013,-22.875974050896392,-32.414237516510525,-23.742644280462972,-88.56446001838378,-10.13742832415062,-94.7887741508143,-25.96729223880607,-24.259451553423556,-20.485247740744512,-56.11335967239053,8,0
8,3,42838,3,0,1059.5296971166445,864.0908338885803,-4.731474562800713,-0.6077552787772902,-13.248144126778245,-0.3697940189565543,-26.610884111594032,0.5281988929900763,-49.981222015113076,24.24369508062023,-63.02969525816082,21.522666817940262,-69.07128216633157,20.374372590883354,-38.815779050792116,15.33958469496406,-56.82413693297178,25.67594002492672,10,0
6,3,45334,11,0,617.2482916426334,1658.9518654886488,-13.465845018997474,-2.912079726010006,-25.104925700601484,-2.328482208957212,-59.24410661124558,-8.939490395835493,-90.18048468298548,-19.551334026487666,-119.72610408435816,-25.383859347990214,-132.66075362284107,-36.258282986323145,-48.289808446603615,-10.761002285338463,-110.72403171183157,-22.31465969345686,9,0
0,3,42586,17,0,1230.6524998960922,774.8287002929036,-30.75409018574873,70.49933706588273,-9.428291569127623,99.8230307793317,6.300220963860966,216.3240703828866,51.75064314045198,399.46950857519136,-210.68920480678813,429.21548245671295,-423.16373930771545,373.7084458655253,35.85073879843389,321.78929213820686,-88.47632307295406,429.9638296777672,1,0
102,3,42890,7,0,610.0891106680185,876.8340811486569,-7.710500309571444,1.0257199840540352,-23.94238209077082,7.153976433728758,-39.38207148694653,-2.831832441118763,-46.93597829495741,21.02846653164829,-32.58459169515743,40.67309834502271,-37.79025720384232,46.52904831504157,-41.879332695606756,3.073402774497936,-36.124462168475596,25.048878715795695,3,0
1,3,40731,12,0,1421.7112474129633,169.06004086259156,-36.56288566187982,-3.91909559392616,-45.74709180275296,-7.398401513431254,-74.52069875821417,-11.383796014863293,-155.9367636189529,-20.204305206203124,-193.78850684231568,-18.862035492413554,-197.75607976317883,-19.453456230232575,-124.72742611315151,-18.34226933313255,-173.2773649009573,-21.008637750089658,2,0
11,3,42445,10,0,1955.450469602835,727.9681315351378,-23.991233291508927,-22.0151698484026,-35.3012801766481,-30.061659725721828,-61.24294560954445,-47.412707946314185,-116.41491832796758,-60.57873590608608,-128.71340319725277,-64.9041511346885,-117.3093120706369,-71.20434614822055,-83.76092241216044,-54.63457547436224,-127.40136040072115,-67.55845141506563,7,0
9,3,43725,6,0,39.628660104026366,1181.7064181347114,-5.3079316619082215,4.5985320073491485,-6.675226869380637,10.328014796723213,-39.628660104026366,29.302664433408154,-39.628660104026366,28.30265693335173,-39.628660104026366,31.30267943352032,-39.628660104026366,33.302694433632716,-39.628660104026366,31.30267943352032,-27.11450580593257,28.458383994753827,5,0
0,4,71041,17,0,1236.9527208599534,991.1527706757904,-13.40857390791234,45.008458832112865,29.55051783457293,105.46522175532029,45.45042217659103,183.14543819230468,-216.98942577064918,212.89141207382642,-429.4639602715764,157.3843754826387,-605.5095043156166,108.30891990328224,-94.77654403681505,213.6397592948806,-321.51908411325746,156.1685056439428,1,0
3,4,71106,15,0,1647.2564315040909,1053.023581428985,-1.1818170361043483,4.006784429342133,32.26868783915643,18.96314540196772,69.67856785424989,42.17031273669113,44.07112191760758,30.41083275340065,-15.067268989843795,-6.017266240802883,-45.80813594963434,-27.431595177530646,57.067933797322674,35.671883108638674,19.76921647400513,16.903418153427086,11,0
5,4,70181,16,0,883.0014042088237,469.0698715980263,25.913466561821565,-17.674462519818746,40.573748879628056,9.178282862338335,79.38933300704444,-8.217666826009237,154.80892355306275,148.52933666633098,181.56693024875665,220.27132228548948,210.15774842600982,265.53795428943243,121.11307637814913,52.31985714490742,162.6962722769357,181.65172683460918,12,0
1,4,69670,12,0,1347.1905486547494,157.6762448477283,-30.195722831969306,-4.86362164538113,-50.206727354937364,-6.958473318269256,-81.41606486073873,-8.820509191339822,-119.26780808410149,-7.478239477550262,-123.2353810049647,-8.069660215369282,-58.24477220155246,28.84739916793282,-98.75666614274314,-9.624841735226367,-111.73220172194193,-11.660314085523368,2,0
11,4,70536,10,0,1894.2075239932904,680.5554235888234,-14.368957000305727,-9.07377545696636,-22.517976802615976,-7.221867528048049,-55.17197271842315,-13.166027959771895,-67.47045758770832,-17.491443188374323,-56.066366461092464,-23.79163820190638,-52.66905733872386,-31.284426255051585,-66.15841479117671,-20.145743468751448,-62.740576913083714,-23.26017303575611,7,0
13,4,71533,19,0,2027.8955288713653,1297.4017721435569,-21.860247433570752,1.6665131161685167,-42.569149237183865,14.932560879487257,-80.3459570335924,8.817459809584532,-98.27729846533451,-19.63036581454571,-142.52788749659612,-13.856873884751394,-86.90906490100065,-30.57870176839879,-89.90272561163307,-4.6606181410695635,-122.87667846947895,-16.376918874474995,13,0
8,4,70865,3,0,1032.9188130050504,864.6190327815702,-6.92410893280021,6.5313360735614205,-12.204894939198086,14.811385801973984,-23.370337903519047,23.715496187630148,-36.41881114656678,20.994467924950182,-42.46039805473754,19.84617369789328,-54.741002264389635,-26.08472848635654,-30.21325282137775,25.14774113193664,-40.48454247625352,21.68080319151329,10,0
10,4,69973,18,0,655.7774625839791,348.880702065133,12.154955689308279,-3.2598640208570373,19.66555278146734,-4.319109382891553,82.63294691455769,-1.7689897600151312,137.13390648770306,-15.478963497941097,182.46692003578158,33.46485749500107,229.6321091515373,47.386058776396894,110.97480495865749,-12.529150178995506,152.65998576109428,-5.953674100153477,6,0
