,Unnamed: 0,FRAME,ID,pos_x,pos_y,track_id_unique,track_id_parent,track_id_unique_pred,track_id_parent_pred,dt4_n0_dx,dt4_n0_dy
0,0,0,18054,428.9590486779956,1950.4373658203808,65,0,3871,0,-20.95598865504548,88.5779267943142
1,1,0,17864,949.7850026738267,1817.5011025328195,46,0,3828,0,8.202587548112094,-11.731740797394426
2,2,0,18120,786.0058950442128,2039.0152926146948,6,0,3814,0,0.0,0.0
3,3,0,16207,345.0282801311727,686.8368254172561,15,0,3891,0,-52.815554151383544,-12.454519718406685
4,4,0,16272,2039.0152926146948,735.0055125413443,5,0,3859,0,0.0,0.0
5,5,0,17300,328.01068929193434,1431.3171503115345,2,0,3937,0,22.210469506376626,-30.03327773261867
6,6,0,17492,217.94980770221943,1608.0382144125842,26,0,3905,0,-17.500183518319343,-13.836353077841293
7,7,0,16340,718.4197555266521,799.5513916003624,52,0,3927,0,-28.559401147576978,16.224864400892216
8,8,0,15772,1670.014872001965,376.7494521893855,7,0,3775,0,5.99240089147952,12.140596348879626
9,9,0,17699,1426.3879749356186,1727.0930188136056,24,0,3925,0,-45.06244220141366,117.67421884104874
10,10,0,15907,1774.081374151227,463.7246800163336,49,0,3883,0,20.085290694936475,-7.108604739522831
11,11,0,16168,1404.9091185636773,654.3370252401845,39,0,3789,0,-50.414306899383966,34.416092085229025
12,12,0,16044,1340.9990297681113,571.4304931007358,1,0,3890,0,48.56537521669134,-52.31764089245758
13,13,0,16236,780.9765452797886,710.0042190436708,29,0,3822,0,11.176633740720945,-41.17996242222228
14,14,0,16813,1033.6836677676206,1139.6291945317605,8,0,3837,0,0.0,0.0
15,15,0,17389,1147.7960274338946,1518.8376904654638,64,0,3856,0,-48.50243018989203,13.906184137333868
16,16,0,15919,1157.3256128303112,473.34530984754883,55,0,3815,0,-78.46496545474133,-109.41960895298278
17,17,0,16433,1895.8293302187478,873.8268066012025,51,0,3873,0,12.066605813648719,-23.83538075352715
18,18,0,17526,1524.1701848933599,1623.3530095597641,66,0,3805,0,8.355188310816859,-69.54961510760313
19,19,0,15992,1790.937682503407,524.8326331342256,50,0,3817,0,-17.507444105958257,-8.461205669524816
20,20,0,16634,676.3062714515261,994.8937254707467,59,0,3800,0,-108.20110088176271,-14.390425002021745
21,21,0,17404,1486.633665666976,1529.6884166977813,36,0,3795,0,-34.52980316229218,36.02749117046346
22,22,0,16446,1368.5004496165566,883.7157100492489,25,0,3836,0,40.019723434553725,-87.36183434783959
23,23,0,15679,1725.6286368421752,332.4609790448667,58,0,3947,0,48.281465135092496,39.28480717398094
24,24,1,3713,1676.0072728934445,388.89004853826515,7,0,3775,0,-0.12705946225446496,20.5838089863878
25,25,1,14209,957.987590221939,1805.769361735425,46,0,3828,0,-9.933546044515424,3.662004549675885
26,26,1,3653,1773.9101019772675,371.7457862188477,58,0,3947,0,20.35169785597532,38.77502363685358
27,27,1,8967,920.9177409602568,1148.4308956837208,12,8,3846,3837,-30.934906327604608,70.61640179143092
28,28,1,5834,292.2127259797892,674.3823056988494,15,0,3891,0,-53.532631116494464,-22.70252842809384
29,29,1,14410,1381.3255327342056,1844.7672376546545,24,0,3925,0,-50.80835349300378,30.493569978279535
30,30,1,14801,750.4229709170113,2012.775181957414,69,0,3853,0,156.58383163400802,26.240110657280642
31,31,1,14802,948.2367854210576,2021.7291760521314,72,0,3849,0,19.133677950009197,-94.72165309557181
32,32,1,6547,1408.5201730511099,796.3538757014093,25,0,3836,0,-4.237735188136867,8.466966767822328
33,33,1,14803,0.0,2039.0152926146948,73,0,3852,0,0.0,0.0
34,34,1,14804,408.0030600229501,2039.0152926146948,65,0,3871,0,0.0,0.0
35,35,1,5976,1354.4948116642936,688.7531173254135,39,0,3789,0,-23.862739300254816,13.183089441340027
36,36,1,7961,568.1051705697632,980.503300468725,59,0,3800,0,9.490345472990839,-22.456290625077486
37,37,1,11483,350.221158798311,1401.283872578916,2,0,3937,0,63.06334850713711,-25.224038580533037
38,38,1,12638,200.4496241839001,1594.201861334743,26,0,3905,0,8.329327875132094,16.769468267251337
39,39,1,4191,1794.1666648461637,456.6160752768107,49,0,3883,0,27.25863174862184,17.594415343129693
40,40,1,5023,1773.4302383974484,516.3714274647008,50,0,3817,0,-8.141014728829987,8.737256102111814
41,41,1,8745,1020.4035603382297,1106.0827375461454,9,8,3838,3837,22.144355880221948,-36.656720215416726
42,42,1,6634,1907.8959360323959,849.9914258476754,51,0,3873,0,24.20126456737125,-16.158681148026744
43,43,1,12331,1099.2935972440023,1532.7438746027976,64,0,3856,0,-39.12816631172132,29.610126052471966
44,44,1,12459,1452.1038625046838,1565.7159078682446,36,0,3795,0,22.70575578600937,-15.347268659941163
45,45,1,3630,1078.86064737557,363.9257008945658,55,0,3815,0,-239.68340086720985,124.03739204671541
46,46,1,5046,1389.5644049848026,519.1128522082782,1,0,3890,0,19.31543011421764,-95.21156395704227
47,47,1,6584,689.8603543790751,815.7762560012544,52,0,3927,0,-10.618848575728633,-25.28099002366525
48,48,1,12409,1532.525373204177,1553.8033944521605,66,0,3805,0,-48.04660723287839,59.127244746429824
49,49,1,5819,792.1531790205098,668.8242566214483,29,0,3822,0,5.7185555737993345,-30.73165010215075
50,50,2,39938,797.8717345943089,638.0926065192975,29,0,3822,0,2.371956225137751,22.84648766918997
51,51,2,40135,679.2415058033465,790.4952659775894,52,0,3927,0,-27.994673125855236,-17.76851130658588
52,52,2,41800,1330.5171792412013,1875.2608076329334,24,0,3925,0,-21.961486107278915,96.00261649926664
53,53,2,39625,1675.8802134311902,409.4738575246529,7,0,3775,0,-4.623902294741812,16.575263899372374
54,54,2,39627,1794.261799833243,410.5208098557012,58,0,3947,0,30.105516152051226,22.53815078749329
55,55,2,40011,1330.6320723640385,701.9362067667537,39,0,3789,0,0.0,0.0
56,56,2,40203,1932.0972005997673,833.8327446996486,51,0,3873,0,7.188325842889071,-3.8764751642891038
