FRAME,ID,pos_x,pos_y,track_id_unique,track_id_parent,track_id_unique_pred,track_id_parent_pred,dt4_n0_dx,dt4_n0_dy
0,10176,1653.5151201944034,1978.4890897566129,17,0,1046,0,-2.252089293262088,16.007802027647585
0,7168,537.7486695441662,245.21678937841182,20,0,1049,0,137.95047279707626,31.36697236574716
0,8450,1752.3231521136508,949.596557465258,3,0,1027,0,80.51290596028866,112.38115782945955
0,10082,997.2195488458392,1906.9905815223096,2,0,1002,0,-144.06510429910895,32.016985417784326
0,8947,562.8415544030297,1266.459291885804,11,0,1010,0,-46.444655885338754,-11.709301896333725
0,8213,1614.5050037164933,818.7948301178404,14,0,1051,0,-27.700944985904925,53.40060205036707
0,10150,1875.9238675695187,1950.8322514721438,19,0,1022,0,0.0,0.0
0,9880,2039.0152926146948,1775.0133125998443,9,0,1035,0,-38.773200281471645,43.27394294093165
0,7500,455.0417915273681,439.3596061159093,18,0,1004,0,-21.106172915604304,-76.0112242501587
0,7853,386.58768326348803,629.326742751082,1,0,1032,0,-16.40290928869632,-16.26572906456318
0,9598,438.9095684126569,1593.6649520428234,6,0,1057,0,-12.983311103638355,25.583093807381374
0,8158,995.9757482648724,788.0312750422353,10,0,1042,0,21.17668457629645,39.704201632483546
1,12450,516.3968985176909,1254.7499899894701,11,0,1010,0,-30.59102498411784,8.67066733585284
1,11794,1586.8040587305884,872.1954321682075,14,0,1051,0,44.827896443592174,51.74789416404587
1,12116,1832.8360580739395,1061.9777152947177,3,0,1027,0,-11.691323197270096,219.9239188828135
1,10679,675.6991423412426,276.583761744159,20,0,1049,0,61.53069892344365,36.833945386930225
1,13431,2000.2420923332238,1818.287255540776,9,0,1035,0,-117.40818406492872,25.658486259200345
1,13608,853.1544445467302,1939.0075669400946,2,0,1002,0,9.852028001813778,100.00772567460058
1,11256,370.1847739747917,613.0610136865188,1,0,1032,0,-9.3251843009686,5.031152408035382
1,13132,425.92625730901847,1619.248045850205,6,0,1057,0,39.249174984086096,78.20378097202367
1,11708,1017.1524328411688,827.7354766747188,10,0,1042,0,25.20759004264812,50.15469913166396
1,10829,433.93561861176386,363.3483818657506,18,0,1004,0,-42.239232654494685,99.05938358497832
1,13661,1651.2630309011413,1994.496891784261,17,0,1046,0,0.0,0.0
2,40048,1821.1447348766694,1281.9016341775314,3,0,1027,0,-113.13870287822284,-60.39938419024702
2,39441,1042.3600228838168,877.8901758063828,10,0,1042,0,12.389620023413501,-89.83650758792713
2,40017,485.80587353357316,1263.420657325323,11,0,1010,0,-17.139559352910112,49.679412285656326
2,38610,391.6963859572691,462.4077654507289,18,0,1004,0,172.8792513562141,-4.216611423909967
2,38919,360.8595896738231,618.0921660945542,1,0,1032,0,0.9573798221234712,-3.9856661552158816
2,41160,863.0064725485437,2039.0152926146948,2,0,1002,0,0.0,0.0
2,38362,737.2298412646861,313.41770713108923,20,0,1049,0,46.56596936454832,4.429311037550974
2,39516,1631.6319551741806,923.9433263322534,14,0,1051,0,144.44133790969386,-14.398295758196582
2,40749,465.1754322931046,1697.4518268222287,6,0,1057,0,47.72664895814415,60.566820050295526
