FRAME,ID,pos_x,pos_y,track_id_unique,track_id_parent,track_id_unique_pred,track_id_parent_pred,dt4_n0_dx,dt4_n0_dy
12,169322,1458.6997353044405,963.4720640282635,15,0,1229,0,53.146780398004466,24.71366110892041
12,168169,1212.8440764933234,242.4375360704669,12,0,1231,0,-46.38499242034413,27.616540984400213
12,169135,1191.2204474698422,849.5126649316869,16,0,1234,0,30.829713784823298,24.95197550079104
12,168908,1778.366151896436,692.7002171763972,10,0,1239,0,-15.832525395030869,4.1840244999522165
12,169676,0.0,1198.008985067388,6,0,1230,0,0.0,0.0
12,169168,1059.9005835726923,868.5657204104598,3,0,1224,0,31.220524390855648,22.091882715247717
12,169364,650.5880263346013,989.3859317510353,7,0,1215,0,8.644297498454646,0.5719064385236834
12,170421,454.45718680552596,1619.7927253235016,11,0,1204,0,10.741632574022503,2.7830713832333918
12,169531,688.5854540751636,1107.109020893316,17,0,1211,0,55.75331548678104,75.57252911131013
12,168633,703.4090491078427,534.8798457909278,2,0,1228,0,-14.504495081810205,-58.414202389037094
12,168415,900.7504199479577,418.6762922061485,18,0,1213,0,62.18200439803604,113.12795872962177
13,172448,1222.0501612546652,874.4646404324782,16,0,1234,0,22.139185231523246,12.282868385534243
13,172193,1762.5336265014053,696.8842416763495,10,0,1239,0,-6.845580339685738,-4.167097429199997
13,172641,659.2323238330557,989.9578381895587,7,0,1215,0,6.485599878057427,-10.811709584846652
13,171751,688.9045540260325,476.4656434018907,2,0,1228,0,-19.19532567717204,-14.025388344055841
13,171849,962.9324243459937,531.8042509357704,18,0,1213,0,47.498077577465544,84.36362038898004
13,171390,1166.4590840729793,270.05407705486715,12,0,1231,0,-24.744807699641342,17.47571227918212
13,172911,744.3387695619446,1182.6815500046264,17,0,1211,0,43.651171949551106,-76.39191846436984
13,172639,1511.846515702445,988.185725137184,15,0,1229,0,18.29860988172732,31.753900690414753
13,173676,465.19881937954864,1622.5757967067345,11,0,1204,0,0.7333794626463828,1.073507005918373
13,172477,1091.1211079635482,890.6576031257074,3,0,1224,0,-6.6174460589845685,0.3833658318935704
14,184736,1141.714276373338,287.52978933404927,12,0,1231,0,44.06741626333018,-31.763661516341163
14,185927,1530.1451255841723,1019.9396258275988,15,0,1229,0,44.2033286118085,33.941070862157396
14,186939,465.9321988421949,1623.649303712653,11,0,1204,0,-0.630436634576256,3.876653750704008
14,185896,665.7179237111133,979.1461286047122,7,0,1215,0,-4.646923317735286,-1.1445929119613538
14,185417,1755.6880461617193,692.7171442471495,10,0,1239,0,-21.536603879210816,-12.416695356627994
14,185785,1084.5036619045636,891.040968957601,3,0,1224,0,-6.8826583706998,-6.500718610522539
14,185310,1010.4305019234594,616.1678713247502,18,0,1211,0,14.232017162044258,17.924404156662828
14,185055,669.7092283488605,462.44025505783486,2,0,1228,0,-19.479213033636825,7.635210730817961
14,186079,787.9899415114958,1106.2896315402563,17,0,1213,0,-144.77264618732295,57.82133308147036
14,185772,1244.1893464861885,886.7475088180122,16,0,1234,0,10.703036127032874,4.120300195892355
15,204530,1185.781692636668,255.76612781770808,12,0,1231,0,-8.342869724839602,-14.931834462317653
15,205953,1574.3484541959808,1053.8806966897564,15,0,1229,0,22.49657336578116,-0.9499618004454078
15,205319,1734.151442282509,680.3004488905215,10,0,1239,0,10.100294645084887,-3.3164402634863563
15,205239,1024.6625190855034,634.0922754814131,18,0,1211,0,6.419214170645546,34.209337411987576
15,205733,1077.6210035338636,884.5402503470784,3,0,1224,0,0.0,0.0
15,207013,465.30176220761876,1627.525957463357,11,0,1204,0,4.253720333410001,4.115498958489752
15,206138,643.2172953241727,1164.1109646217267,17,0,1213,0,63.87145246781176,-85.47373041963509
15,205752,1254.8923826132213,890.8678090139045,16,0,1234,0,5.194816234454038,-6.186921629831432
15,205885,661.071000393378,978.0015356927507,7,0,1215,0,-7.077741771388787,2.4323029909680827
15,204988,650.2300153152238,470.0754657886528,2,0,1228,0,26.572237927684803,14.893395455803955
16,221282,1177.4388229118285,240.83429335539049,12,0,1231,0,-6.5843848769616224,-2.417728646765454
16,221696,676.8022532429085,484.9688612444568,2,0,1228,0,-33.244695470979536,-51.580532394253396
16,222496,653.9932586219892,980.4338386837187,7,0,1215,0,11.405849398779653,12.125937636925528
16,222405,1091.0463151479055,914.5479923141014,5,3,1226,1224,12.147578671924748,18.339638206940773
16,222571,1596.845027561762,1052.9307348893108,15,0,1229,0,77.50247571192493,26.687482358865733
16,222026,1744.2517369275934,676.9840086270351,10,0,1239,0,55.157619711479576,-18.032531293710008
16,223532,469.5554825410288,1631.6414564218467,11,0,1204,0,-2.376701704557433,-0.5160441622294911
16,222003,1031.081733256149,668.3016128934007,18,0,1211,0,4.295474189105335,14.782729516078234
16,222291,1057.0799635862718,842.1428264023349,4,3,1225,1224,-10.845444776928387,-11.997353481870395
16,222360,1260.0871988476754,884.6808873840732,16,0,1234,0,11.407750689557815,-4.341853017302356
16,222616,707.0887477919846,1078.6372342020916,17,0,1213,0,282.26441877171084,19.8053174122565
17,219395,989.3531665636953,1098.442551614348,17,0,1226,1224,53.67430455395549,-95.5090876405485
17,215777,1170.854438034867,238.416564708625,12,0,1231,0,-28.944101263187353,6.5806026508298885
17,216385,643.5575577719288,433.3883288502034,2,0,1228,0,-13.659742340246112,-28.314658081261648
17,216903,1035.3772074452543,683.084342409479,18,0,1211,0,4.246857118527031,17.538181961038962
17,216868,1799.4093566390732,658.9514773333251,10,0,1239,0,0.12760962642983031,-11.201065352249202
17,217228,1046.2345188093434,830.1454729204645,4,3,1225,1224,-23.97393344783245,-35.391256139855955
17,218770,1103.1938938198302,932.8876305210422,5,3,1213,0,39.15863458170293,66.53292571338568
17,219378,1674.3475032736872,1079.6182172481765,15,0,1229,0,45.10519603163493,20.45710723387469
17,220273,467.1787808364713,1631.1254122596176,11,0,1204,0,7.265372644239335,0.5228617175466752
17,219061,665.3991080207687,992.5597763206443,7,0,1215,0,-6.4119237343627455,8.515540602026363
17,217436,1271.4949495372332,880.3390343667708,16,0,1234,0,17.350409137171027,-20.669108746146435
18,238753,1039.6240645637813,700.6225243705179,18,0,1211,0,25.040733680020818,22.21728638962361
18,239047,1288.8453586744042,859.6699256206242,16,0,1234,0,-2.3365083843527827,-28.013261936723442
18,239283,1043.0274711176507,1002.9334639737996,17,0,1226,1224,-109.56337135598369,80.15701811243969
18,239282,658.9871842864061,1001.0753169226707,7,0,1215,0,-15.595740786322153,6.591792463111916
18,239281,1142.3525284015332,999.420556234428,5,3,1213,0,23.454401552410445,17.270304619391712
18,240310,474.4441534807106,1631.648273977164,11,0,1204,0,15.49059403922166,1.341427049399499
18,238964,1022.260585361511,794.7542167806085,4,3,1225,1224,-11.224953280717726,-27.47896327918488
18,238651,1799.536966265503,647.7504119810759,10,0,1239,0,-6.329813012507657,-39.21329280205987
18,239419,1719.4526993053219,1100.0753244820512,15,0,1229,0,42.426706104436334,13.070479935934598
18,237945,1141.9103367716796,244.99716735945492,12,0,1231,0,-38.09878814003901,1.4804334815316338
18,238205,629.8978154316827,405.07367076894167,2,0,1228,0,-7.270620706670343,-1.49338722670808
19,241571,622.6271947250125,403.58028354223364,2,0,1228,0,-20.701833933538182,-16.77812413065027
19,242119,1064.6647982438021,722.8398107601414,18,0,1211,0,15.285339035438712,16.273212351970187
19,242565,643.3914435000838,1007.6671093857827,7,0,1215,0,-44.26846693494588,8.302327049726955
19,241323,1103.8115486316406,246.47760084098653,12,0,1231,0,-76.55249805108497,8.133916195756825
19,242731,1761.8794054097582,1113.1458044179858,15,0,1229,0,25.503101965156702,4.628430259774858
19,242573,1165.8069299539434,1016.6908608538196,5,3,1213,0,-5.731059540162961,-13.262930257412902
19,242193,1011.0356320807933,767.2752535014238,4,3,1225,1224,-6.561855923578378,-13.490756174244325
19,242326,1286.5088502900517,831.6566636839009,16,0,1234,0,-9.004653375656744,15.86237626613547
19,243638,489.93474751993233,1632.9897010265634,11,0,1204,0,15.227516204301937,5.318977733184283
19,242687,933.4640997616672,1083.0904820862393,17,0,1226,1224,39.745980361409245,-127.92624339491122
19,241918,1793.2071532529953,608.537119179016,10,0,1239,0,3.0488489975161883,-30.010973195161114
20,265476,1160.0758704137804,1003.4279305964067,5,3,1213,0,-29.557024043410138,-32.423164158530426
20,265664,1787.382507374915,1117.7742346777607,15,0,1229,0,47.72924411780854,12.790622817549545
20,3132520,2019.515802711156,1283.51004346609,23,0,1222,0,-124.58052867039828,-14.81105689915671
20,265710,32.425555734525354,1156.6870392151309,22,0,1227,0,16.339262301435618,8.760845426311334
20,264847,1796.2560022505115,578.5261459838549,10,0,1239,0,-1.791430698754084,-24.536982876795264
20,265128,1079.9501372792408,739.1130231121118,18,0,1211,0,20.651514667278434,5.68317755352814
20,265483,599.1229765651381,1015.9694364355097,7,0,1215,0,-8.726739462683668,12.59035574902475
20,265301,1277.5041969143947,847.5190399500364,16,0,1234,0,-8.557871607655898,13.491542039789238
20,265142,1004.4737761572148,753.7844973271792,4,3,1225,1224,-10.074220527806801,-13.467631693010617
20,264311,1027.2590505805556,254.61151703674327,12,0,1231,0,28.24829454238898,-18.537869034401005
20,266558,505.1622637242343,1638.3086787597476,11,0,1204,0,-8.747327647049929,2.879896315851284
20,265433,973.2100801230763,955.164238691328,17,0,1226,1224,110.11591394674451,195.95868094115727
20,264506,601.9253607914742,386.80215941158343,2,0,1228,0,-27.02540789837508,-25.746778948875715
21,281381,1268.9463253067388,861.0105819898256,16,0,1234,0,-0.7932932514797812,21.920142056023003
21,282656,496.4149360771843,1641.1885750755994,11,0,1204,0,-10.055797987486244,6.773412011324352
21,280908,1794.4645715517574,553.9891631070597,10,0,1239,0,4.971340605813566,-28.45940718435588
21,281550,1130.5188463703705,971.0047664378762,5,3,1228,0,-22.29879815848244,-19.772764940283423
21,280362,1055.5073451229446,236.07364800234242,12,0,1231,0,5.003571050170193,27.06792000633033
21,281812,1083.3259940698208,1151.1229196324853,17,0,1222,0,24.251488113739924,140.22235024049655
21,281079,2039.0152926146948,661.0049575371814,24,0,1205,0,0.0,-2.0000150001123984
21,281617,590.3962371024544,1028.5597921845342,7,0,1215,0,2.3284652026497947,3.30780264173859
21,280594,574.8999528930992,361.05538046270766,2,0,1213,0,-36.72171575927962,-20.66519179091631
21,281778,1835.1117514927234,1130.5648574953102,15,0,1229,0,59.648137183361996,-1.3705789750988515
21,281843,48.76481803596096,1165.447884641442,22,0,1227,0,16.567510911662815,3.3423237308015814
21,280029,596.0044700335252,0.0,25,0,1241,0,-26.799771308785356,36.931163042788356
21,281215,1100.6016519465193,744.7962006656398,18,0,1211,0,-10.061029769006607,-9.127514319868736
21,281210,994.3995556294079,740.3168656341687,4,3,1225,1224,-13.679971355042426,-22.56496368202625
21,281978,1894.935274040757,1268.6989865669334,23,0,1226,1224,-102.99258216781394,-37.73700373987799
22,298080,1107.5774821835607,1291.3452698729818,17,0,1222,0,-69.67272509781878,-148.2170288419077
22,297602,1108.220048211888,951.2320014975928,5,3,1228,0,-15.902172098701612,-17.293574636399054
22,297187,980.7195842743657,717.7519019521425,4,3,1225,1224,-17.929328680433397,-30.690347521503444
22,297231,1090.540622177513,735.6686863457712,18,0,1211,0,-11.038975300337825,-37.82967385926281
22,297903,65.33232894762378,1168.7902083722436,22,0,1227,0,15.517298225277669,-19.12581339427834
22,296392,1060.5109161731148,263.14156800867266,12,0,1231,0,-25.633261490026143,25.916950287070566
22,296874,1799.435912157571,525.5297559227038,10,0,1239,0,-2.708024571993519,-34.66667679224781
22,297706,592.7247023051042,1031.867594826273,7,0,1215,0,-11.310621214441767,17.879127151985585
22,298698,486.3591380896981,1647.9619870869233,11,0,1204,0,-16.05800082959655,3.109006820050581
22,934143,1894.759888676085,1129.1942785202116,15,0,1229,0,18.316056752943496,5.338989446512869
22,297074,2039.0152926146948,659.004942537069,24,0,1205,0,0.0,-2.000015000112512
22,296510,538.1782371338196,340.3901886717913,2,0,1213,0,-29.82876693063139,-19.759512261106693
22,297502,1268.153032055259,882.9307240458487,16,0,1234,0,10.94467475471879,52.78170813661677
22,297982,1791.9426918729441,1230.9619828270554,23,0,1226,1224,-100.79325147181135,-53.67767588189486
22,299231,1805.0135376015319,2039.0152926146948,26,0,1237,0,42.33993121152207,-56.85077883186067
22,296026,569.2046987247397,36.931163042788356,25,0,1241,0,-46.75744341744462,55.80626413607356
23,313029,1796.7278875855775,490.863079130456,10,0,1239,0,8.909820861945489,-35.51513407706091
23,313408,1079.5016468771746,697.8390124865082,18,0,1211,0,18.704370801857067,-24.962540666950193
23,313388,962.7902555939322,687.061554430639,4,3,1225,1224,-8.205032003214342,-21.20007200325142
23,314091,80.84962717290145,1149.6643949779652,22,0,1227,0,51.15269915266922,-26.504296782317624
23,312789,508.34947020318816,320.6306764106846,2,0,1213,0,-49.18917987812722,-32.54786549241214
23,934015,1913.075945429029,1134.5332679667242,15,0,1229,0,61.46389558912938,-12.29277911782583
23,312464,522.4472553072951,92.7374271788619,25,0,1241,0,-0.9168456533973312,19.118274786913048
23,312752,1034.8776546830886,289.05851829574317,12,0,1231,0,-2.3221883830995007,15.964638308630185
23,313331,2039.0152926146948,657.0049275369565,24,0,1205,0,0.0,-9.000067500506132
23,313821,1092.3178761131862,933.9384268611936,5,3,1228,0,-6.664861661476152,-5.513147995572241
23,314077,1037.904757085742,1143.1282410310741,17,0,1210,0,-104.01611318258959,-119.65459489730664
23,313823,1279.0977068099778,935.7124321824654,16,0,1234,0,7.15984347242852,32.18284440958132
23,314904,470.3011372601016,1651.0709939069739,11,0,1204,0,-1.38981692678027,6.456307241926652
23,313979,581.4140810906624,1049.7467219782586,7,0,1215,0,-13.71060965716208,13.327807348171065
23,314139,1691.1494404011326,1177.2843069451606,23,0,1222,0,-72.33484552162396,-75.24943450954129
23,315483,1847.353468813054,1982.1645137828336,26,0,1226,1224,57.589643487507146,-29.024813138933496
24,317316,132.00232632557066,1123.1600981956476,22,0,1227,0,48.56880008527236,-25.58307674662342
