FRAME,ID,pos_x,pos_y,track_id_unique,track_id_parent,track_id_unique_pred,track_id_parent_pred,dt4_n0_dx,dt4_n0_dy
0,5248,903.5392549791393,374.35624744694513,57,0,6285,0,22.632052853444858,-14.388369279574022
0,5249,1799.9888211922214,505.1089160188408,14,0,6244,0,-10.257048419749026,7.804963565155276
0,5250,1695.8453598073875,513.5174501944794,54,0,6202,0,-19.489241822133177,-7.472096246079217
0,5251,1102.982127175388,542.7171008667939,49,0,6314,0,7.353145526802108,18.378309629851056
0,5252,2006.1307277765561,545.6517337744107,74,0,6273,0,14.713451365234961,-134.24965457647642
0,5253,1817.0177544346886,563.1623621034964,89,0,6369,0,-6.4214306253772975,8.572126071562481
0,5254,633.224256118701,634.6743371950729,15,0,6326,0,46.5078273312547,-6.0839540901480405
0,5255,530.184684690302,732.1342241335118,67,0,6352,0,8.56140492973202,2.873010132627656
0,5256,813.6466378169638,753.6464333581176,4,0,6125,0,203.5987925329789,-52.98797302898595
0,5257,499.08709480416053,761.5515430139827,40,0,6338,0,-1.2553828946023486,-4.221003315540315
0,5258,2039.0159552998505,914.0071521059652,75,0,6302,0,0.0,11.000086075673606
0,5259,1561.5527138814095,999.3838679404358,1,0,6146,0,68.79667151008539,-40.97527648615233
0,5260,1228.894324563438,1028.0668324080445,24,0,6309,0,9.949089728607078,-1.642566674488762
0,5261,1372.067248743634,1027.7549359537406,86,0,6235,0,2.2240477616080625,-4.180531301384804
0,5262,883.7099387313385,1035.6237976632815,59,0,15,0,-29.285786702585934,-173.21741035367003
0,5263,1575.1512041751273,1095.5188262811541,61,0,6272,0,96.70802826597333,-50.52209019892121
0,5264,171.9923983953559,1155.5082323814952,27,0,6208,0,-47.71260273087846,24.226805693400134
0,5265,1373.619755961708,1195.3044462142439,53,0,6287,0,23.13959737015307,-24.18129736882793
0,5266,1781.1653750128064,1225.4425165247405,32,0,6179,0,0.0,0.0
0,5268,1588.151057798291,1263.8219143240756,39,0,6215,0,139.263225740219,86.54725808701916
0,5269,1324.629616508147,1281.1767558783436,11,0,6166,0,21.560101583045935,-12.806921319432151
0,5270,1269.694869638493,1330.1849321021255,58,0,6151,0,33.823287426417664,-18.16503617560761
0,5271,1089.9348252791738,1359.9905068552491,79,0,6260,0,-82.01495707078504,-118.43553158044165
0,5272,617.5947219217779,1364.5386361843946,60,0,6153,0,-68.27354980425378,14.409807149218068
0,5273,1502.674088667978,1378.738525855677,7,0,6293,0,-8.138675860029933,-22.32048779107936
0,5274,1975.5178727446546,1430.740878071284,52,0,6297,0,-39.72032030541732,-33.73004713235809
0,5275,1452.0472812931305,1522.786546476044,8,0,6167,0,-12.043067004716704,59.61018434323228
0,5276,577.0878304187535,1626.6332987322,83,0,6217,0,-28.978817285113227,-86.01432122204666
0,5277,1790.140857454359,1672.0764585809445,80,0,6292,0,15.393894259457966,-2.6153664618673247
0,5278,714.7383979614424,1841.3917505618494,6,0,6148,0,133.97978624884024,93.09706807806084
0,5243,1604.3372038060013,63.78328432997024,20,0,6382,0,111.40001006300508,0.3995217794836421
0,5244,428.6014034178923,75.59562833385611,66,0,6275,0,35.39292984066378,3.4081683744776403
0,5245,1381.7026126568376,243.15457250942185,21,0,6128,0,-8.341546315729829,22.34733567622266
0,5246,405.5366924725335,312.80909828332904,5,0,6283,0,47.54794575519714,3.716378752791286
0,5247,1576.8491224223033,330.91024515104044,78,0,6131,0,-2.225692852920929,-30.171380740279854
1,5120,1303.5181570649104,1312.0198959265178,58,0,6151,0,54.362897991816,1.523357308342156
1,5121,1727.4142835385098,1350.3691724110945,39,0,6215,0,99.91395223200745,60.48324798431963
1,5122,1494.5354128079482,1356.4180380645973,7,0,6293,0,42.75525332196639,8.834959850721132
1,5123,549.3211721175242,1378.9484433336127,60,0,6153,0,-72.13590342852507,33.08367237636139
1,5124,1935.7975524392373,1397.0108309389261,52,0,6297,0,-26.24040307798464,-22.869363761214572
1,5125,548.1090131336402,1540.6189775101534,83,0,6217,0,18.438488676122574,-28.435622783063078
1,5126,1440.0042142884133,1582.3967308192764,8,0,6167,0,11.632562017656937,32.32560185812895
1,5127,1805.534751713817,1669.4610921190772,80,0,6292,0,-1.5672016027440347,-2.92601844036426
1,5128,848.7181842102826,1934.4888186399105,6,0,6148,0,60.392790071309605,-56.33465170698787
1,5091,1715.7372138690064,64.18280610945388,20,0,6382,0,157.27744247067972,-64.18280610945388
1,5092,463.9943332585562,79.00379670833375,66,0,6275,0,-14.428444047150721,-8.374455834032872
1,5093,1373.3610663411075,265.5019081856445,21,0,6128,0,-20.423021297854348,9.53410792340577
1,5094,1574.6234295693826,300.7388644107606,78,0,6131,0,-41.105520060211795,-97.058281401353
1,5095,453.08463822773064,316.5254770361203,5,0,6283,0,32.09167584652545,34.389670776402056
1,5096,926.171307832584,359.96787816737105,57,0,6285,0,23.923900377594578,-29.48678708218472
1,5097,2020.8441791417908,411.40207919793403,74,0,6273,0,-19.277237271870945,-91.78334889141985
1,5098,1676.3561179852545,506.04535394839996,54,0,6202,0,5.445263799135091,5.195486298714855
1,5099,1789.731772772472,512.9138795839959,14,0,6244,0,15.015487382102492,9.420503973431776
1,5100,1110.3352727021902,561.095410496645,49,0,6314,0,-5.053780226780192,7.895769785203811
1,5101,1810.596323809312,571.734488175059,89,0,6369,0,-11.522003800855146,7.2932666309825445
1,5102,679.7320834499558,628.5903831049249,15,0,6326,0,97.13426785735079,-47.489506160041174
1,5103,2039.0159552998505,692.005414942372,90,0,57,0,-45.262793933616884,-49.438221152261235
1,5104,1017.2454303499428,700.6584603291318,4,0,6191,0,46.50745503870542,12.477163467939475
1,5105,538.746089620034,735.0072342661392,67,0,6352,0,-0.3056391462132524,1.0939322674621508
1,5106,497.8317119095581,757.3305396984425,40,0,6338,0,3.4606661718755736,4.104454117539491
1,5107,854.4241520287526,862.4063873096112,59,0,6125,0,191.09721824041142,-46.309398122281436
1,5108,2039.0159552998505,925.0072381816387,75,0,6302,0,-53.04776340232525,2.706145468879413
1,5109,1630.3493853914954,958.4085914542836,1,0,6146,0,33.61271598598228,-47.468736011541516
1,5110,1374.291296505242,1023.5744046523558,86,0,6235,0,-3.5570049819077667,3.844003774935686
1,5111,1238.843414292045,1026.4242657335558,24,0,6309,0,-8.269150619487391,5.453625343783642
1,5112,1671.8592324411004,1044.996736082233,61,0,6272,0,54.601172699140996,-39.70076995514762
1,5113,1396.7593533318613,1171.123148845416,53,0,6287,0,23.20957203594457,-34.981971196731145
1,5114,1794.13827079133,1171.6118632380633,33,32,6188,6179,-65.88812422713568,69.09714403218618
