TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,track_id_unique_pred,track_id_parent_pred
6,0,9601,36,0,1781.5099600045705,260.87692598519203,4.752709308796057,-1.9320350341875496,15.675469344035944,-16.588007243769653,31.7630879506944,-67.74768585886986,62.0244659938221,-161.3492229177186,60.75536390686465,-167.73771675879928,67.1618416332467,-211.22481723252383,1,0
21,0,9859,11,0,1064.984091198095,456.52994657933095,12.500922753333953,0.9864508017260504,23.828459198734667,-2.027090197617724,50.30089780547223,5.053133779730558,129.5157638726041,10.572555410225561,178.9426759761789,7.7213967584873435,204.48542503958947,9.451649969036284,2,0
16,0,11204,44,0,1988.83734374346,1264.1262956155115,-0.14622488641020934,-5.860652953081398,-0.11270331798482405,-5.817619830839477,0.06192935436206426,-7.264171121312983,0.8830671615817209,-8.59988566828929,0.34492875732780703,-10.018214994011712,8.460002702805014,-12.30538077273468,3,0
10,0,10250,15,0,909.021383563172,683.8964972501028,3.4653258712394286,-9.65864589865771,8.237476359745415,-15.560168793669504,12.803319299681108,-17.59548838502576,16.41775238131163,-21.321719995702885,-18.96771134331027,-1.3686885563712394,-7.610108339331077,11.794155102007947,4,0
23,0,9867,35,0,1419.1662007292548,461.67911670438974,24.751726530151476,-27.726362018849105,58.55221557574009,-46.488603841384595,129.05568887354843,-62.97834353622551,222.93240554436875,-108.78948742438378,309.17787133527304,-166.69902542821296,408.85696754153463,0.003124589715696402,5,0
14,0,10507,4,0,1550.8030034663393,851.8950585597722,32.04630005589502,5.348665655890954,29.946306769605822,-3.9033289420331134,25.50293897867209,-3.776283077406788,93.99915085329168,54.804854671800854,110.65467158371008,84.19827438457594,95.11056188495218,112.84888903215928,6,0
19,0,9808,6,0,1369.127174493238,401.82438877879997,14.50502085375456,-27.10009328801323,32.42637888277181,-49.93644769411941,56.41475976419178,-66.68674427495512,107.03463849149034,-90.60268472654128,92.86872923663805,-88.06549448451936,0.0,0.0,7,0
1,0,11728,5,0,1329.1123137218865,1541.5565688999054,-11.0480349331101,-112.97766356271336,-10.400432321408973,-164.076797117237,-158.26620220710583,-61.34230343887043,-184.43887478157782,136.92229121814213,-9.972891632936124,223.4363804773557,176.89942966593892,158.96741826365587,8,0
7,0,9875,48,0,964.196054092932,466.4441442927031,4.472664518414831,-0.31037237312472143,-5.26250941937883,-1.523177951851153,-21.300847685006033,23.596926535400648,-71.18482910335717,31.223726896052536,-114.00112471380328,61.91235105829941,-113.87660247770224,58.12740123455643,9,0
18,0,11795,29,0,976.8518064955887,1585.2049072366044,6.281306205509168,-20.616388369705874,16.26458500294075,-27.788035471483003,20.994395387990156,-42.070129171231656,-5.603051628788877,-85.7248951540962,-24.6956130800645,-96.22220115445498,-36.03721312074607,-108.6149992529058,10,0
4,0,11733,47,0,1011.5528847255234,1542.356455793302,1.1147984302265286,-20.368245308070527,4.38418599811223,-34.6908048219791,3.776918087400986,-48.805627744419546,12.513095471654424,-44.201113577383005,-3.8745304244600898,-59.3008713980455,-13.929254639913097,-66.65343917733139,11,0
15,0,10134,21,0,1514.7325489169696,607.7433177243682,7.391878058455178,-18.903773305966865,6.745147816566032,-29.242041407660732,-7.485118895232063,-46.79081138639322,-4.2637018193318,-70.89615724751172,8.151598048879805,-47.35233048634541,26.89203570159839,-44.85361758108388,12,0
2,0,9303,30,0,329.5252933393469,51.09558941048014,8.002896310167841,-0.3911340174805247,15.094684276425257,2.994204603379288,23.181614665244236,10.767738554000587,51.579380606808634,46.70271002247357,52.27909404704542,80.35993677630607,42.64427565831181,150.73545018469588,13,0
9,0,10269,1,0,1738.9318287064661,694.9420404918345,18.852699675176385,-13.698122669074449,44.04485842724715,-35.38002651415036,78.68339644638354,-107.94310923268269,120.2991615789956,-293.75321026149925,173.99914273203623,-326.1752912811845,203.6084466131158,-300.2085794343845,14,0
3,0,10274,37,0,1272.1901652961571,703.4871784475212,-18.780183586266048,-8.294375653041243,-37.07631772237005,-8.286440708644705,-82.40425753681552,-8.518357432503194,-151.14807256198833,-20.066984629581498,-172.18318876813328,-66.0112344077736,-95.44275424661282,-117.22849671909626,15,0
22,0,9647,25,0,44.31199607027116,294.88896985485195,-2.533562038785945,-9.427606741972397,7.761069627572083,-14.325419921838147,27.35499347734049,-20.4743603277318,51.45733804768725,-20.118812143644906,89.03348308053063,-25.764318855044962,102.9336308169212,-29.965590542933175,16,0
24,0,10992,24,0,1497.378662713186,1106.9767564761933,-3.969923527165065,-5.520592277273637,-7.126302146061788,-8.308747896036266,-5.806429711208012,6.196047166545213,-17.488726434387445,4.7083946283064515,-26.773600217239622,-5.7212442827833465,-38.24399517368488,-40.78050980345574,17,0
8,0,9713,51,0,380.16310395792465,346.09599211656587,-4.390410757550853,2.5441032620503847,-9.378284569869605,-4.193586523251041,-39.747267859864394,-38.3401737454804,-139.13100470956323,-252.16751464875068,-186.29955638996606,-270.7034687062405,-267.3151507657645,-270.10204793060433,18,0
12,0,9650,3,0,1274.0193711474758,296.1996295762183,-2.6789590036380564,-22.698204182287043,1.0729445742374537,-32.10662709156452,6.544042060418861,-33.22924632755473,9.45732874905616,-35.10046347453368,1.3706588995801212,-62.11804969571574,-66.05234090330327,-153.62073444996392,19,0
17,0,11316,26,0,1924.4063719543421,1314.0132289888274,2.8410466661050577,-8.406798408212126,0.7662512749759571,-10.859673990772308,4.893116338442724,-14.190960299151811,9.532638462237172,-19.36477734558844,10.880272479218322,-15.907398765170226,12.917936022135565,-20.915247664323715,20,0
20,0,10552,2,0,1511.0717261787963,872.2501435827745,30.280335558521987,9.47311073015976,22.63544337606755,8.92960696047362,14.230043785091539,5.37701184538173,82.18137187209686,59.76745584307697,106.3919530911121,102.45927188372671,98.44640222985754,134.13261549255662,21,0
5,0,9531,14,0,1639.478531123341,205.83898279693813,-33.796294019575946,-12.394532397720926,-1.3765006052212811,-13.803666015038884,3.026676501349129,-14.521517090043318,5.690660591521009,-23.16655280441645,20.544096444425804,-38.041188461334144,18.37186161196837,-41.22170409622677,22,0
0,0,9468,18,0,169.74479500925898,167.10318932038834,12.326260042042437,-4.669638384462047,30.824860913252284,-8.827106464576358,53.88960278641764,6.2408716775892685,91.75695494254185,95.353555655228,184.1283256160585,161.0816430957107,307.1871717469605,196.3893744000355,23,0
28,1,51137,52,0,284.355792944069,631.0533890669798,29.770616456220694,-0.573780443172268,39.29125873922777,-2.632330218716561,14.389110716171672,-41.10538376878503,-179.95482205981946,-132.71850840934619,-284.355792944069,-138.0496915392483,0.0,0.0,24,0
189,1,53378,53,0,1392.0104400783007,2039.0152926146948,2.000015000112171,0.0,1.0000075000561992,0.0,-1.0000075000557445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0
19,1,50818,7,6,1560.860436000774,374.1506863001857,35.220265641020205,12.667362046475317,74.29998782185612,31.696918780239397,113.89561035194059,37.06571188389074,148.5660964857259,11.765468387933764,144.936167170197,37.26730543393967,134.66063656183087,49.42707310946025,27,0
7,1,51013,48,0,850.3194516152298,524.5715455272596,-1.7804434202666926,3.1687494134747567,-2.7690805400994805,8.224553695513691,-19.59351035340171,13.809808278243734,-21.443986121001213,5.957673947583885,-12.127306239326911,-2.657298933384368,-31.69992667211557,1.0994852061891152,9,0
