Unnamed: 0,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt4_n0_dx,dt4_n0_dy,FRAME,prev_dt4_n0_dx,prev_dt4_n0_dy,ux0,uy0,ux1,uy1,ux2,uy2,ux3,uy3,u_flag,ID_next,track_id_unique_pred,track_id_parent_pred,predicted,pos_x_pred,pos_y_pred,dt4_dx_pred,dt4_dy_pred
0,18054,65,0,428.9590486779956,1950.4373658203808,-20.95598865504548,88.5779267943142,0,0.0,0.0,11.39254729799118,11.392547297991175,-25.120787803822108,25.120787803822108,-1.1623291336395365,-1.1623291336395358,4.750740185954457,-4.7507401859544585,2,,1,0,1,426.9037167325763,1961.5121481919018,-2.0553319454193115,11.074782371520996
1,17864,46,0,949.7850026738267,1817.5011025328195,8.202587548112094,-11.731740797394426,0,0.0,0.0,13.258821129702664,13.25882112970266,-8.682894797089416,8.682894797089418,-3.3753290985894937,-3.375329098589493,17.109359317000365,-17.109359317000372,2,14209.0,2,0,1,957.2943296086412,1818.0544092912232,7.509326934814453,0.5533067584037781
2,18120,6,0,786.0058950442128,2039.0152926146948,0.0,0.0,0,0.0,0.0,4.222952692994664,4.222952692994664,-1.5529944628053878,1.5529944628053882,-26.71602241772429,-26.71602241772428,9.934436823516467,-9.934436823516473,2,14801.0,3,0,0,,,,
3,16207,15,0,345.0282801311727,686.8368254172561,-52.815554151383544,-12.454519718406685,0,0.0,0.0,13.143112857674794,13.143112857674794,-9.589171947857652,9.589171947857652,-18.660315716262453,-18.66031571626245,1.0338057171952255,-1.0338057171952264,2,,4,0,1,342.53963934595544,688.8549635874984,-2.488640785217285,2.0181381702423096
4,16272,5,0,2039.0152926146948,735.0055125413443,0.0,0.0,0,0.0,0.0,0.3635938551899179,0.3635938551899178,-0.17751152164915726,0.1775115216491573,-41.64710068404582,-41.647100684045796,0.2382029242358389,-0.23820292423583905,2,,5,0,0,,,,
5,17300,2,0,328.01068929193434,1431.3171503115345,22.210469506376626,-30.03327773261867,0,0.0,0.0,2.070838671264492,2.0708386712644917,-1.2317607191798292,1.2317607191798292,-32.71091512852351,-32.7109151285235,6.412889981464798,-6.4128899814648035,2,11483.0,6,0,1,322.7006392812532,1420.7966930437733,-5.310050010681152,-10.52045726776123
6,17492,26,0,217.94980770221943,1608.0382144125842,-17.500183518319343,-13.836353077841293,0,0.0,0.0,27.73119206291345,27.731192062913447,-16.539214241287123,16.539214241287127,-17.6983946102162,-17.69839461021619,1.670809866524558,-1.6708098665245583,2,12638.0,7,0,1,218.6246880876183,1617.815180507555,0.6748803853988647,9.776966094970703
7,16340,52,0,718.4197555266521,799.5513916003624,-28.559401147576978,16.224864400892216,0,0.0,0.0,11.893770264537284,11.893770264537284,-26.200205683412793,26.2002056834128,-3.7077020962258,-3.7077020962257987,0.6247279577382229,-0.6247279577382232,2,6584.0,8,0,1,714.0565424643657,811.9177627551476,-4.363213062286377,12.366371154785156
8,15772,7,0,1670.014872001965,376.7494521893855,5.9924008914795195,12.140596348879626,0,0.0,0.0,4.273091110818831,4.2730911108188305,-3.0634299862885666,3.063429986288567,-29.534450455542363,-29.53445045554235,5.555433421934916,-5.555433421934918,2,3713.0,9,0,1,1665.3831495517086,368.7859960355159,-4.631722450256348,-7.963456153869629
9,17699,24,0,1426.3879749356186,1727.0930188136056,-45.06244220141366,117.67421884104874,0,0.0,0.0,15.536528703361132,15.536528703361128,-10.705669149628523,10.705669149628523,-1.5069215826721443,-1.5069215826721434,14.677290596544688,-14.677290596544696,2,,10,0,1,1433.6677686749374,1730.5560782389596,7.279793739318848,3.463059425354004
10,15907,49,0,1774.081374151227,463.7246800163336,20.085290694936475,-7.108604739522831,0,0.0,0.0,5.021322673734176,-1.7771511848807222,5.021322673734176,-1.7771511848807222,5.021322673734176,-1.7771511848807222,5.021322673734176,-1.7771511848807222,0,4191.0,11,0,0,1794.1666648461637,456.6160752768107,20.085290694936702,-7.108604739522889
11,16168,39,0,1404.9091185636773,654.3370252401845,-50.414306899383966,34.416092085229025,0,0.0,0.0,1.81620305957918,1.81620305957918,-26.496256105533927,26.496256105533927,-1.8476478749490668,-1.847647874949066,12.266295721812945,-12.266295721812948,2,5976.0,12,0,1,1401.6968413896814,659.7932911665456,-3.2122771739959717,5.456265926361084
12,16044,1,0,1340.9990297681113,571.4304931007358,48.56537521669134,-52.31764089245758,0,0.0,0.0,1.00358271262189,1.0035827126218897,-2.8862437922117974,2.8862437922117983,-32.20664494483007,-32.20664494483006,6.329937397162628,-6.329937397162631,2,,13,0,1,1334.9222923642417,561.3204324089023,-6.076737403869629,-10.110060691833496
13,16236,29,0,780.9765452797886,710.0042190436708,11.176633740720945,-41.17996242222228,0,0.0,0.0,27.23970628277881,27.23970628277881,-3.866940054864203,3.866940054864204,-1.1140980714447308,-1.1140980714447308,10.205663805535897,-10.205663805535902,2,5819.0,14,0,1,792.8479442055699,716.5627527121889,11.87139892578125,6.558533668518066
14,16813,8,0,1033.6836677676206,1139.6291945317605,0.0,0.0,0,0.0,0.0,6.1163010806703815,6.116301080670381,-36.001044794316705,36.00104479431671,-20.72379760243581,-20.723797602435802,0.7984729933429787,-0.7984729933429792,2,8745.0,15,0,0,,,,
15,17389,64,0,1147.7960274338946,1518.8376904654638,-48.50243018989203,13.906184137333868,0,0.0,0.0,6.295897073494321,6.29589707349432,-17.45039854962748,17.450398549627486,-1.8178387260863276,-1.817838726086327,16.86227299613676,-16.86227299613677,2,12331.0,16,0,1,1150.5586438298449,1520.8310221362249,2.7626163959503174,1.9933316707611084
16,15919,55,0,1157.3256128303112,473.34530984754883,-78.46496545474133,-109.41960895298278,0,0.0,0.0,2.8246628211182885,2.824662821118288,-11.94278620641848,11.942786206418484,-27.016738495975577,-27.01673849597557,0.6422178857117017,-0.6422178857117019,2,,17,0,1,1148.3618438712658,470.5131536662134,-8.96376895904541,-2.832156181335449
17,16433,51,0,1895.8293302187478,873.8268066012025,12.066605813648719,-23.83538075352715,0,0.0,0.0,9.241689937232918,9.241689937232918,-2.1636553566757133,2.1636553566757133,-6.9868333311658475,-6.986833331165844,24.03423109103064,-24.03423109103065,2,6634.0,18,0,1,1905.49692608209,867.2273216807008,9.667595863342285,-6.599484920501709
18,17526,66,0,1524.1701848933599,1623.3530095597641,8.355188310816859,-69.54961510760313,0,0.0,0.0,0.8787265461500734,0.8787265461500733,-20.520874435315854,20.52087443531586,-1.1747314496748145,-1.1747314496748138,19.852072227342557,-19.852072227342557,2,,19,0,1,1525.3823329636953,1623.7999019404785,1.2121480703353882,0.4468923807144165
19,15992,50,0,1790.937682503407,524.8326331342256,-17.507444105958257,-8.461205669524816,0,0.0,0.0,19.924460704065474,19.924460704065467,-8.675379803265681,8.675379803265683,-11.096802861990238,-11.096802861990234,2.729763501871461,-2.729763501871462,2,5023.0,20,0,1,1793.5796514689373,530.4062796796358,2.6419689655303955,5.573646545410156
20,16634,59,0,676.3062714515261,994.8937254707467,-108.20110088176271,-14.390425002021745,0,0.0,0.0,11.512802372036402,11.5128023720364,-17.232365737316382,17.232365737316382,-11.987968470959132,-11.987968470959126,1.69326965867821,-1.6932696586782108,2,,21,0,1,672.8517061648897,1000.916368083204,-3.4545652866363525,6.022642612457275
