Unnamed: 0,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt4_n0_dx,dt4_n0_dy,FRAME,prev_dt4_n0_dx,prev_dt4_n0_dy,ux0,uy0,ux1,uy1,ux2,uy2,ux3,uy3,u_flag,ID_next,track_id_unique_pred,track_id_parent_pred,predicted,pos_x_pred,pos_y_pred,dt4_dx_pred,dt4_dy_pred
0,2564,93,0,193.70461703705442,1414.1830452641907,12.85276438999034,7.877470750865086,0,0.0,0.0,12.23819936819013,12.238199368190127,-1.4606337536114935,1.4606337536114935,-28.23625502882739,-28.236255028827376,0.4913199059439625,-0.4913199059439627,2,16496.0,1,0,1,190.73156548905027,1410.9298444947663,-2.9730515480041504,-3.2532007694244385
1,2053,22,0,1626.567932195692,1137.8764330932484,-69.61812598997926,-46.896792049116144,0,0.0,0.0,3.3411591733620134,3.341159173362013,-36.01237639600734,36.012376396007355,-1.778737303481709,-1.7787373034817089,1.2941363691020118,-1.2941363691020122,2,,2,0,1,1616.974359579115,1150.6584002563343,-9.593572616577148,12.781967163085938
2,646,85,0,553.8238086087908,337.47742370823084,-10.37562380282941,-21.84465875985632,0,0.0,0.0,2.0200419723501466,2.0200419723501457,-11.820959476392286,11.820959476392288,-3.053418423893289,-3.0534184238932887,25.53198763075985,-25.531987630759865,2,15457.0,3,0,1,559.5256323201861,332.03749708393275,5.701823711395264,-5.439926624298096
3,1926,77,0,59.15421547500721,1069.0555229434922,-59.15421547500721,-38.047455305362966,0,0.0,0.0,3.3545391118902823,3.354539111890282,-3.085660446902758,3.085660446902759,-30.31559508822145,-30.31559508822144,5.670613804685185,-5.670613804685187,2,,4,0,1,54.17448868362538,1061.0569319972947,-4.979726791381836,-7.99859094619751
4,775,70,0,559.7182393768936,401.611453212907,42.63970112537971,3.3870527741797787,0,0.0,0.0,28.79417298768625,28.79417298768625,-29.08994366010039,29.08994366010039,-23.120748093572512,-23.1207480935725,67.48755709510628,-67.48755709510631,2,15527.0,5,0,1,578.2794538239151,392.07591072480886,18.561214447021484,-9.535542488098145
5,3469,91,0,1984.4279555402454,1840.3456429969006,-47.861497161499976,-39.89192103121968,0,0.0,0.0,7.937811640198976,7.937811640198976,-13.082171043538954,13.082171043538954,-20.79312748236229,-20.793127482362284,0.6132969421686588,-0.6132969421686592,2,,6,0,1,1978.4288019262012,1841.6126892100506,-5.9991536140441895,1.2670462131500244
6,1684,102,0,1339.815946370459,945.3843083114493,33.760388452332336,-47.415834346780464,0,0.0,0.0,0.4731349500967589,0.4731349500967589,-3.6723689179794174,3.6723689179794192,-14.206587848879268,-14.206587848879266,24.07431527277541,-24.074315272775426,2,,7,0,1,1344.1691644490722,934.2707028121818,4.353218078613281,-11.113605499267578
7,791,13,0,1152.6333621372528,409.85169123510735,22.178909188835405,-34.73712121920209,0,0.0,0.0,4.549934897972184,4.549934897972184,-2.281597042889734,2.2815970428897345,-29.085381685217577,-29.08538168521757,6.509492454859951,-6.509492454859955,2,15505.0,8,0,1,1148.870678030426,401.9914955983581,-3.7626841068267822,-7.860195636749268
8,1696,64,0,1664.7590673374054,949.8756583799927,-13.555140141532092,-6.906755220545166,0,0.0,0.0,1.690973814472701,1.690973814472701,-6.604806499096126,6.604806499096128,-13.674101193044754,-13.674101193044748,20.456522519667,-20.456522519667008,2,16072.0,9,0,1,1667.482133428943,941.5817063917725,2.7230660915374756,-8.293951988220215
9,36,18,0,482.24744095021936,14.918526005255355,7.660971129441347,84.96211609805515,0,0.0,0.0,36.53878379041265,36.53878379041264,-5.052234189662136,5.052234189662136,-0.7834982444088388,-0.7834982444088385,0.05189071585639935,-0.05189071585639937,2,,10,0,1,492.7118326585934,28.560681652533187,10.464391708374023,13.642155647277832
