,Unnamed: 0,TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,track_id_unique_pred,track_id_parent_pred
0,0,1,0,7602,1,0,1840.5199318791265,762.1452659380514,-56.464635120401,-25.548739264025357,-98.07223138218023,-40.299098438654475,-104.69745506692881,-25.0905193404634,-163.79907788286278,-3.505182594201642,-330.1580076349024,-0.8404250304605512,-494.1995339622017,-112.17453271574959,1,0
1,1,8,0,5108,6,0,1246.555590368909,204.490822707402,-7.1680391337527,-6.524244665637242,2.983894029637668,-9.642338731944506,10.184200570785606,-10.740967793209505,35.53829990404597,-13.210705157628212,50.810880034305896,-15.723012479096127,59.29015743055606,-17.565368685359033,2,0
2,2,5,0,7352,13,0,286.7643030334256,666.9712321507591,31.26243596371904,17.178119178858882,74.00925609925622,4.312234111875682,150.46190925692218,-61.08409345131861,163.80998137580173,-274.37071318681103,-68.51109493589863,-320.4102784766457,-163.83328398009746,-262.3249275482982,3,0
3,3,2,0,6522,4,0,329.1402766920528,459.3586100013188,-23.704066390467357,-5.312624457533161,-24.76153727217246,-9.902586648319414,-16.65646602096581,0.3574151800179948,-26.401865141494056,3.161318666390912,-93.19612728930296,24.0291034394628,-97.60164443042015,67.07123303026833,4,0
4,4,6,0,8859,5,0,999.8324232544107,1210.5994329900768,-10.434330948468642,-12.344008933098396,4.273514480733297,-25.42186546342009,36.99167576987156,-31.99808908768796,128.18282112464635,-47.2972009275652,202.62678803941319,-55.29091642348954,298.75027206276127,-51.48955105540881,5,0
5,5,7,0,9611,10,0,800.4966564388831,1522.5919919167848,-16.185899370276953,-20.368885079462405,-28.15394034832616,-45.464299102673074,-61.940073405735006,-119.84924868195641,-48.40108903736302,-236.37799738100486,-35.44000502825395,-355.5597978214418,-29.98560155859797,-378.8371673819213,6,0
6,6,9,0,7819,14,0,451.4442097474463,866.3015384368013,-10.198328903293882,7.394272790589525,-5.141481880588572,8.20324404110886,-1.5949811706682342,10.039919590376485,13.605023370637241,-16.92333586965674,19.70508261321902,-136.85665096534046,-19.757001618137327,-244.0261009486435,7,0
7,7,4,0,7565,7,0,51.62598598848962,752.3039956571544,-19.994213376390984,-7.889549696621543,-24.012120005037218,-15.242579273940578,-51.62598598848962,0.7016518852019544,-51.62598598848962,1.7016593852583808,-51.62598598848962,64.70213188880234,-51.62598598848962,118.70253689184004,8,0
8,8,1,1,25376,1,0,1746.7380718430295,743.7223228930493,-11.390049959679573,-0.9842084374942032,-70.01721784676603,14.917760450800412,-182.9450258613383,10.363117546382227,-279.09199245197215,1.7338236755388152,-419.4019117385003,-96.3129639789298,-484.61235858802627,-144.39023555222343,1,0
9,9,9,1,25584,14,0,457.88768622275535,866.8342794879775,5.205568543169363,-5.232761135281977,7.161546895328172,-17.456076920832857,16.91511649333296,-72.55743091945772,-8.459609590242678,-206.24423583042926,-70.77477351004677,-263.2493247196967,-140.11146745895047,-239.54149278968129,7,0
10,10,4,1,25377,7,0,0.0,745.0055875419064,0.0,6.000045000337651,0.0,9.000067500506361,0.0,35.000262501968905,0.0,90.00067500506279,0.0,141.0010575079316,25.32107363535039,203.3085280159745,8,0
11,11,2,1,24884,4,0,323.8021307078304,466.1762822696227,-7.711516210878812,1.926682949397048,-21.063719157271574,-3.6563536019129974,-59.76196196113175,0.020373270547167976,-100.21823754677557,35.24904778478015,-81.59275022381905,76.84219219533236,-98.94875142696644,90.97355381483179,4,0
