Unnamed: 0,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt4_n0_dx,dt4_n0_dy,FRAME,prev_dt4_n0_dx,prev_dt4_n0_dy,ux0,uy0,ux1,uy1,ux2,uy2,ux3,uy3,u_flag,ID_next,track_id_unique_pred,track_id_parent_pred,predicted,pos_x_pred,pos_y_pred,dt4_dx_pred,dt4_dy_pred
0,3085231,46,0,1652.1372624229334,1369.5648534039744,-11.199737780079658,-7.301650393965929,0,0.0,0.0,-2.7999344450198578,-1.8254125984914824,-2.7999344450198578,-1.8254125984914824,-2.7999344450198578,-1.8254125984914824,-2.7999344450198578,-1.8254125984914824,0,3085150.0,1,0,0,1640.937524642854,1362.2632030100085,-11.199737780079431,-7.301650393965929
1,3085230,126,0,1506.3629071869782,1301.3778539962905,-18.060678158303748,-11.154536534687624,0,0.0,0.0,24.757961600794264,24.757961600794253,-7.671127034777809,7.671127034777809,-9.275443240862868,-9.275443240862867,0.7218749947579158,-0.7218749947579165,2,3085148.0,2,0,1,1510.7380869545868,1309.861124641432,4.375179767608643,8.483270645141602
2,3085229,16,0,1737.4091946863018,1272.0802749866548,-7.335219764074509,-6.352482869040841,0,0.0,0.0,-1.833804941018741,-1.5881207172602103,-1.833804941018741,-1.5881207172602103,-1.833804941018741,-1.5881207172602103,-1.833804941018741,-1.5881207172602103,0,3085146.0,3,0,0,1730.0739749222269,1265.727792117614,-7.335219764074964,-6.352482869040841
3,3085228,79,0,482.33615199526633,1241.3176934585401,72.32215010195694,-52.597286263908025,0,0.0,0.0,6.206295613105314,6.206295613105312,-32.021515755682934,32.021515755682934,-1.6973095921586618,-1.6973095921586614,2.5012824331309482,-2.501282433130949,2,,4,0,1,475.3917469163784,1253.835518585188,-6.9444050788879395,12.51782512664795
4,3085227,71,0,636.0798229034698,1226.5775455848532,-1.3668332161090575,-5.9854248249735065,0,0.0,0.0,-0.3417083040272644,-1.4963562062434337,-0.3417083040272644,-1.4963562062434337,-0.3417083040272644,-1.4963562062434337,-0.3417083040272644,-1.4963562062434337,0,3085145.0,5,0,0,634.7129896873607,1220.5921207598794,-1.3668332161090575,-5.985424824973734
5,3085226,54,0,821.1255103498021,1220.3087785589005,-15.09903737786999,-38.242337762399295,0,0.0,0.0,6.735350040331345,6.735350040331343,-30.28218190965897,30.282181909658977,-1.6857420207999223,-1.6857420207999219,3.723131319895788,-3.7231313198957903,2,3085143.0,6,0,1,815.4074264913121,1231.9255521642472,-5.71808385848999,11.61677360534668
6,3085225,12,0,68.27838591603259,1213.6935436988938,-41.47220299768117,-38.21070605689033,0,0.0,0.0,30.585806120457526,30.58580612045752,-8.72571641664497,8.725716416644971,-2.6218961241734395,-2.621896124173438,0.4929881704042548,-0.492988170404255,2,3085142.0,7,0,1,76.13817528752307,1226.5933640266526,7.8597893714904785,12.899820327758789
7,3085224,125,0,276.58479903655257,1122.7163584322748,6.053644342258222,5.905849583780992,0,0.0,0.0,1.5134110855645557,1.476462395945248,1.5134110855645557,1.476462395945248,1.5134110855645557,1.476462395945248,1.5134110855645557,1.476462395945248,0,3085141.0,8,0,0,282.6384433788108,1128.6222080160558,6.053644342258224,5.9058495837809915
8,3085223,162,0,638.2641127965949,1106.295095233159,-7.197598146157134,-26.643498334245358,0,0.0,0.0,16.552224341219713,16.552224341219713,-4.357351090361808,4.35735109036181,-17.2553109031142,-17.255310903114196,4.261520220395768,-4.261520220395772,2,3085140.0,9,0,1,640.0000526569388,1107.2090943138169,1.735939860343933,0.913999080657959
9,3085222,13,0,473.8094325091034,1098.8698180203455,-46.46343651008999,-158.43960767115058,0,0.0,0.0,6.359987889416653,6.3599878894166535,-0.8403406189824882,0.8403406189824884,-33.94710158289834,-33.94710158289834,1.278976305743325,-1.2789763057433257,2,,10,0,1,467.3104167009979,1091.4792926793116,-6.499015808105469,-7.3905253410339355
10,3085221,120,0,1442.195630748129,1069.4833889411948,-17.48715466328349,-4.344490530020721,0,0.0,0.0,-4.371788665820816,-1.0861226325051805,-4.371788665820816,-1.0861226325051805,-4.371788665820816,-1.0861226325051805,-4.371788665820816,-1.0861226325051805,0,3085139.0,11,0,0,1424.7084760848456,1065.138898411174,-17.487154663283263,-4.344490530020721
11,3085220,137,0,354.9320186032077,1058.5177478045582,-23.60303745782568,-25.317096187269502,0,0.0,0.0,30.035893428637692,30.03589342863768,-0.30023019094240866,0.3002301909424087,-11.852502599286327,-11.852502599286325,0.2377778864394967,-0.2377778864394968,2,3085137.0,12,0,1,362.5454953564426,1065.574849054253,7.613476753234863,7.057101249694824
12,3085219,23,0,1790.2528462112793,1058.3149153506101,-0.9381212059970494,-24.37148410176337,0,0.0,0.0,5.9509489314020625,5.950948931402061,-11.708853495506645,11.708853495506645,-6.285418945486028,-6.285418945486025,18.481182337784475,-18.48118233778448,2,3085138.0,13,0,1,1794.722876042212,1056.2493409430326,4.470029830932617,-2.0655744075775146
13,3085218,30,0,1921.9835684471896,1054.7115760184745,-16.037096227504207,-23.98917520387977,0,0.0,0.0,-4.009274056876052,-5.997293800969999,-4.009274056876052,-5.997293800969999,-4.009274056876052,-5.997293800969999,-4.009274056876052,-5.997293800969999,0,3085136.0,14,0,0,1905.9464722196853,1030.7224008145945,-16.037096227504207,-23.989175203879995
14,3085217,89,0,1.5237758399589116,985.7675594116814,-1.5237758399589116,-27.760063003022083,0,0.0,0.0,7.242021962187183,7.242021962187179,-2.474464867575512,2.4744648675755117,-0.6865786423204225,-0.6865786423204223,32.0233390283495,-32.02333902834952,2,3085133.0,15,0,1,16.327560210381275,977.5893663193352,14.803784370422363,-8.178193092346191
15,3085216,72,0,722.4215398457058,975.8302019013487,-22.10630744855132,12.638258054687645,0,0.0,0.0,10.494573497848076,10.494573497848073,-19.31062725885705,19.31062725885705,-6.6406523937546424,-6.6406523937546424,5.980553088530356,-5.980553088530357,2,3085134.0,16,0,1,720.996545853854,982.4762871636473,-1.4249939918518066,6.646085262298584
