,Unnamed: 0,TRACK_ID,FRAME,ID,track_id_unique,track_id_parent,pos_x,pos_y,dt1_n0_dx,dt1_n0_dy,dt2_n0_dx,dt2_n0_dy,dt4_n0_dx,dt4_n0_dy,dt8_n0_dx,dt8_n0_dy,dt12_n0_dx,dt12_n0_dy,dt16_n0_dx,dt16_n0_dy,dt6_n0_dx,dt6_n0_dy,dt10_n0_dx,dt10_n0_dy,track_id_unique_pred,track_id_parent_pred
0,0,0,0,11649,11,0,902.3345363922259,1269.5147052129255,2.6020922702125517,-5.833913316642112,2.395484944029932,-10.239726933220707,-0.7496092294205708,-13.899390865402665,34.8756056145437,-23.65127896907529,5.029328849059425,-41.17534718952811,2.393155454662633,-44.733422645004794,42.55588904480158,-22.48033835708088,23.09483364483389,-33.817648459726804,1,0
1,1,1,0,11015,12,0,1028.45651141625,823.7599218679968,13.675281571580856,-10.255957543795148,27.769109667728344,-18.238896323133762,45.021635302870436,-31.76540512272413,73.1571814596989,-51.47587023452013,98.97493851131685,-73.08755204886825,101.33663806223969,-81.85114062726461,65.62957939732814,-45.00989627303626,86.61090255577255,-61.725388678551205,2,0
2,2,2,0,10952,16,0,425.3959300146003,778.0921215382751,0.03322629760958762,-2.7880853827131205,-35.272209821804545,-11.135291031601696,-30.679852076978136,-8.677598137104155,-101.66665015149755,-30.75967862752657,-80.02331189265901,-8.711856478834989,54.30936791592836,35.63136699789755,-62.8100980189555,-19.917037783547016,-110.19642708346164,-25.919961981503434,3,0
3,3,3,0,10858,17,0,1954.347197850938,698.4503363807971,-5.483835055312512,17.91998888930505,-6.8987863807560625,28.759780861276678,-25.94332266288279,51.732621204087756,-145.5427078968651,110.99380011002687,-324.37993481518396,99.34356850788004,-402.6710952265757,58.111114834177435,-63.1566566989129,75.23136530142847,-253.3762968678457,110.91935187281638,4,0
4,4,4,0,12106,22,0,1704.1917473499027,1525.8081687967997,12.933688502001589,-4.615004608131129,21.167415154616037,-8.829559922740374,8.098612277775599,-15.164350318867722,-32.245343559401825,-46.70780257379647,-71.76382095732038,-65.82605004332163,-158.99283994442567,-99.34208384846261,-17.706902420433153,-39.36491636290157,-46.28855515711052,-56.98719489421478,5,0
5,5,5,0,12459,27,0,1690.3389540158316,1802.5186420295367,57.00177244798374,-61.63168540199422,125.97927569676015,-101.38321204199406,307.1154642280842,-170.88562875263847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0
6,6,6,0,12079,5,0,747.1144205950017,1517.0785698369134,6.846739928497982,-7.5686929719856835,9.552778111243242,-10.013963004386824,10.537681550317984,-8.332311920697748,16.787275319103856,-4.6953003078710935,1.81738100955738,1.7194722086549064,26.76841785651845,9.599186511189146,10.500985074539473,-4.837901998690995,-0.6280544282487881,-2.5122234540929185,7,0
7,7,7,0,10322,15,0,917.8299310825882,365.73772220124636,-22.796635101076845,64.5557137689213,-64.93977761550968,65.58774338164415,-153.06583144569913,52.57031162741674,-98.07164928628777,-164.80328199510762,-154.70431118966337,-334.9447797904056,0.0,0.0,-154.9644135114204,-64.50038316006527,-72.35814377550808,-251.59334554488743,8,0
8,8,8,0,10003,18,0,1076.6996469093558,159.86508612315941,1.176858813156514,-19.165701867265483,5.470754442578027,-26.768693740850463,12.849930485280538,-10.931561480128071,13.100891895409859,-20.19166994536832,7.35974977676824,14.080726127320359,5.849413864682219,-26.290659948115465,13.2455271864294,-19.886776145579997,8.645782436915624,15.07757518729633,9,0
9,9,40,0,10611,26,0,2039.0152926146948,546.0040950307126,-19.882239233377504,-0.8534197909676777,-24.869976986077752,-10.296166419804653,-46.99571788778326,-6.450822004095357,-67.8581226543738,1.7582895678083332,-98.07164847722423,19.893185296104893,-149.3107415807556,33.594622114100844,-57.916138662123565,-0.44143949308022457,-79.88253772983103,8.22523276638276,10,0
10,10,10,0,11251,1,0,1708.5970733953498,989.9360535875787,4.084578480464644,-12.171519312556939,8.420583444305747,-18.950901684234733,9.209907518305043,-26.663713092358762,8.051880148463624,-45.44308795334086,-19.407503860822548,-44.212848894535455,0.0,0.0,13.022482809254825,-34.90120493349229,-4.561261080830036,-13.105979301829619,11,0
11,11,11,0,11699,4,0,403.26188008848425,1305.3899079949992,3.0542923969878197,4.396788114485844,9.277191647214693,-3.3567816506074446,9.431208891307847,-3.500306855784629,11.137664855788726,-4.5583778134041495,8.69965234939582,6.076845262436109,9.766486441383787,17.896534213909487,11.174899770526679,-5.138054279828566,9.297868388047732,5.417077137470415,12,0
12,12,12,0,10420,25,0,49.76345230521076,433.53929257092796,16.56794892511364,-14.174049088452305,51.36928915869,-43.116930518884146,133.6638914878763,-104.55147431084032,289.8582704577463,-163.28694356439388,324.10343772945663,-180.93790910570408,358.7971600100206,-140.51678102489714,229.76427031583702,-157.11438168390885,308.27995552876416,-190.15427763529632,13,0
13,13,13,0,11093,8,0,1357.816406502132,876.8671396046375,0.9047841557951416,-3.99182153979541,5.130252735465547,-10.314277298150161,4.975777298805724,-12.71479839093672,-2.0770763498219367,-14.8473450003994,-0.3487348679802835,-15.255194392069145,-0.3976845105144093,-16.294631647164806,3.9458747074518215,-13.65167347974375,1.4015505476766066,-15.804814419934358,14,0
14,14,14,0,12245,21,0,863.4436165104448,1652.0952711516406,12.434692943465393,-9.373140681294217,34.146964171393165,-8.887649988972269,82.51075690607469,8.494135905047187,109.88879371781887,22.53019543321057,124.89376039974606,28.82464318211441,165.33431255862968,29.606235511668054,98.31042977318873,26.723760578137217,93.63729572397459,13.355640193015006,15,0
15,15,3,1,36802,17,0,1700.9709009830926,809.3696882536134,-33.40783043694637,0.09377453818080994,-71.00363794733835,-11.575783364936342,-134.59403117786792,-40.632026881741005,-175.41679139254825,-70.11437926053043,-189.8159956690017,-130.56378009320497,-185.14246678629345,-173.1955090643061,-149.29479835873008,-52.808237038638936,-189.8003106721651,-92.81985476175804,4,0
16,16,2,1,36708,16,0,315.1995029311387,752.1721595567717,16.001998206165187,7.701261955023937,30.17311519080261,17.208105502668445,79.05894866782181,30.94755728668121,246.46234217880715,99.26627256017832,305.6124209598638,168.2202174354077,385.11453679819846,216.4239114956676,164.50579499939,61.55132897940098,266.69006799392434,123.949274974569,3,0
17,17,8,1,35621,18,0,1085.3454293462714,174.9426613104557,-1.5626469113055919,0.5733014618241725,-1.2860326601473844,-0.9968490599759718,-10.246286750869556,-38.95560545460745,-11.648243782974074,-32.37866615416601,-7.8066640231413675,-37.0412568790216,-4.9090452698776526,-31.33412607058159,-2.7963685722334044,-41.36823513541179,-10.403370602769199,-33.32147495563298,9,0
18,18,13,1,36869,8,0,1359.2179570498085,861.062325184703,-1.8550346029971927,0.965000006708692,-1.75028541565689,0.5496200278652168,6.044651910922995,1.7389285240049048,4.207244929964418,0.5349419616478599,2.0863778264431403,-1.8671525718634712,0.0,0.0,-1.7992350581910157,-0.4898172272304464,4.232038640187966,-0.7969206694029936,14,0
19,19,6,1,37832,5,0,746.4863661667529,1514.5663463828207,3.143324302090264,2.27815883304811,2.445435437806168,4.231695662747826,9.09236124181939,6.758526391426583,35.04628048743609,13.908776356226324,22.691316278131012,10.599452054517316,23.02072850432705,5.184982269210423,27.39647228476724,12.111409965282064,19.03943347418397,12.953544591710852,7,0
20,20,40,1,36329,26,0,1959.132754884864,554.2293277970954,-6.945643697119068,6.4023511920769325,-18.18911074739321,11.667952529722127,-34.72882678021688,20.405634663231922,-132.170533575945,70.22275701446517,-166.7174243031916,102.0198141877828,-178.12006383512383,112.92052629171155,-69.42820385092455,25.36938934771809,-164.22292995265386,98.20170642822168,10,0
21,21,10,1,37033,1,0,1704.0358123145193,976.8300742857492,-7.34376727015524,-16.802106851896948,-14.846242779992508,-31.10686959270584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0
22,22,4,1,37769,22,0,1657.9031921927924,1468.8209739025851,-7.3327112625520385,-1.6862282839454108,-25.47526580020985,-8.838855149106848,-53.601352800611274,-16.66114145864685,-164.92179023978952,-67.77070959777689,-371.1824023455877,-129.40622181248796,-427.6568660126408,-162.632717784855,-112.70428478731516,-42.354888954247826,-240.112490858068,-92.27023527117832,5,0
23,23,14,1,38057,21,0,957.0809122344192,1665.450911344656,14.882142040852955,10.092757341055403,31.25646467577144,15.469002989099407,49.62852004308331,13.283695060486481,82.2997252488002,21.017461170723664,72.1841270673955,-26.280300029427515,102.20988692178105,-25.31664337606957,71.69701683465506,16.25059531865304,69.01982284603548,-6.532058177064528,15,0
24,24,1,1,36717,12,0,1115.0674139720225,762.0345331894458,3.797265410780028,-4.1965660471192905,12.364035955544296,-11.362163370317035,20.570053645730237,-17.757653759232085,-6.794381393579442,-28.91603830578788,6.87988549780539,-36.93280732594781,27.241321902841946,-44.39546391553529,14.725735506467116,-20.125751948713397,-3.5667101458095662,-33.84043130571672,2,0
25,25,7,1,35534,15,0,845.4717873070799,114.144376656359,-19.476851431469413,-53.43023888980696,-82.34616741415526,-83.35143424551819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0
26,26,12,1,35726,25,0,358.0434078339748,243.38501493563163,3.418345613156987,4.177376576995471,15.82348220069241,9.216368529592245,39.36728354953192,35.32970731890927,72.43016046648256,80.61864240538094,82.90626811190464,86.44216131098509,108.11094222112727,126.29094305583678,50.51720448125656,49.637496610399154,69.83102944648948,59.52612942121309,13,0
27,27,16,1,38321,28,0,1222.5364466375665,1828.66286520637,5.231671470723995,-7.265212188023725,8.94933322706106,-13.41564306154396,14.801598168707187,-25.899183647350355,21.308640785798843,-60.45491280473402,40.34652468737932,-132.6909567964476,60.981571854799995,-190.4634862048415,16.689028718605414,-40.18319406896649,29.0616314654269,-93.12145858439315,16,0
28,28,0,1,37403,11,0,925.4293700370598,1235.697056753199,-14.876905982664653,-4.570641967301982,-18.06550479577448,-7.357698729801314,-22.68740878180017,-12.726228328659092,-16.840162055248925,-10.930421425164239,-4.172936550087002,-9.887714768981596,9.094515897039287,-2.909085522165242,-20.701678190171265,-10.915774185277996,-14.985202725168392,-10.651948891833172,1,0
29,29,11,1,37499,4,0,412.559748476532,1310.8069851324694,-1.3061308211541698,-0.8117775630794313,-0.5982160386519126,0.6597681249656944,-0.2357763138159612,5.453186430939013,-2.19651728073967,24.441508156599184,-7.804273574204272,46.619926402862575,-13.207010581093641,63.7635226703369,0.4686180533360584,12.479457076439074,-4.681220885128198,38.263685155027815,12,0
30,30,16,2,67392,28,0,1251.5980781029934,1735.5414066219766,4.424378205812673,-14.41141578530278,11.284893221952414,-39.56949821205444,24.88976597866304,-78.26131024563028,43.51606161729319,-123.0648997390308,73.13279146484342,-169.069441482628,84.47238832934137,-178.59991289055492,31.91994038937309,-97.3420276204483,67.56999462655403,-154.99049370430495,16,0
31,31,13,2,66019,8,0,1363.4499956899965,860.2654045153001,-4.31353605345771,0.7353068720620968,-2.1456608137448256,-1.0702319024604776,-6.187008583974148,0.04287399120960345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0
32,32,10,2,66371,2,1,1723.940747636577,1082.4895222727114,2.7033464766607267,32.4932418934477,1.1688331484317591,60.84248028812135,12.83362902437284,101.18910647271605,21.643280510029392,135.58774190239686,29.101481432091532,147.8946846161459,36.767461543289535,143.61767306515594,15.928624647257266,129.63958462643086,25.121111331881817,141.87647022022543,17,0
33,33,2,2,66050,16,0,581.889570925063,876.1214345313408,21.732890064987373,23.426992202927753,38.92235296593947,44.27094246083868,74.67055756109517,66.66975988662182,132.22395111901358,98.88165566820828,190.10925177224613,105.80391682253288,157.22197608894623,96.02605606862915,118.42446880427416,92.47463652109863,169.16962238540214,106.21573755179043,3,0
34,34,11,2,66791,4,0,407.8785275914038,1349.0706702874975,-1.152812985939761,4.955251394289236,-3.123052689076076,8.35624124783476,-7.127694671314032,18.46033953323536,-10.296239370348928,35.09612963077961,-12.438499931965847,40.03919860723022,-16.02560850369514,47.188798268608025,-8.525789695965443,25.499837515309075,-10.401595840439713,38.43073628938601,12,0
35,35,8,2,64838,18,0,1074.9420587435022,141.62118635482273,1.5469911467318982,-1.7420860777693292,2.596706579627835,-3.71978192338861,-7.161676237260963,7.6573424476775935,0.0,0.0,0.0,0.0,0.0,0.0,5.494325332891549,1.987348885051404,0.0,0.0,9,0
36,36,17,2,64616,31,0,713.9895860252674,18.54468661408386,36.01603901692033,-18.54468661408386,74.01632401905783,-18.54468661408386,117.97834225163,40.315858806358975,124.5549029265968,196.6019419548291,9.490746657586444,262.8758643245625,-7.260551074769863,391.2801989402203,88.41375214249081,133.75272629511224,55.224701623182,211.3125390178349,18,0
37,37,12,2,65098,25,0,427.8744372804644,302.91114435684466,13.540971701774652,23.22823997899264,13.075238665415153,26.916031889772,27.34879907196938,48.37161378041088,16.195953374095154,13.174679688185279,-96.28202441530931,-115.823487466904,-148.83488811022943,-187.57101898021824,38.279912774637815,66.76481363462369,-20.59534510440119,-40.509776378859954,13,0
